City,Strategy,q,Q_bc_Teammate
Dalian,CoreHD,0.42,0.004906284454244763
Dalian,CoreHD,0.43,0.004906284454244763
Dalian,CoreHD,0.44,0.004906284454244763
Dalian,CoreHD,0.45,0.004906284454244763
Dalian,CoreHD,0.46,0.004906284454244763
Dalian,CoreHD,0.47000000000000003,0.004906284454244763
Dalian,CoreHD,0.48,0.004906284454244763
Dalian,CoreHD,0.49,0.004906284454244763
Dalian,CoreHD,0.5,0.004906284454244763
Dalian,CoreHD,0.51,0.004906284454244763
Dalian,CoreHD,0.52,0.004906284454244763
Dalian,CoreHD,0.53,0.004906284454244763
Dalian,CoreHD,0.54,0.004906284454244763
Dalian,CoreHD,0.55,0.004906284454244763
Dalian,CoreHD,0.56,0.004906284454244763
Dalian,CoreHD,0.5700000000000001,0.004906284454244763
Dalian,CoreHD,0.58,0.004906284454244763
Dalian,CoreHD,0.59,0.004906284454244763
Dalian,CoreHD,0.6,0.004906284454244763
Dalian,CoreHD,0.61,0.0024072032341051082
Dalian,CoreHD,0.62,0.0011944138184490996
Dalian,CoreHD,0.63,0.0011944138184490996
Dalian,CoreHD,0.64,0.0011944138184490996
Dalian,CoreHD,0.65,0.0011944138184490996
Dalian,CoreHD,0.66,0.0011944138184490996
Dalian,CoreHD,0.67,0.0011944138184490996
Dalian,CoreHD,0.68,0.0011944138184490996
Dalian,CoreHD,0.6900000000000001,0.0011944138184490996
Dalian,CoreHD,0.7000000000000001,0.0011944138184490996
Dalian,CoreHD,0.71,0.0011944138184490996
Dalian,CoreHD,0.72,0.0011944138184490996
Dalian,CoreHD,0.73,0.0011209114296214628
Dalian,CoreHD,0.74,0.0011209114296214628
Dalian,CoreHD,0.75,0.0011209114296214628
Dalian,CoreHD,0.76,0.0011209114296214628
Dalian,CoreHD,0.77,0.000496141124586549
Dalian,CoreHD,0.78,0.00034913634693127527
Dalian,CoreHD,0.79,0.00020213156927600145
Dalian,CoreHD,0.8,0.00020213156927600145
Dalian,CoreHD,0.81,0.00016538037486218303
Dalian,CoreHD,0.8200000000000001,0.00012862918044836456
Dalian,CoreHD,0.8300000000000001,0.00012862918044836456
Dalian,CoreHD,0.84,0.00012862918044836456
Dalian,CoreHD,0.85,0.00012862918044836456
Dalian,CoreHD,0.86,0.00012862918044836456
Dalian,CoreHD,0.87,0.00012862918044836456
Dalian,CoreHD,0.88,0.00012862918044836456
Dalian,CoreHD,0.89,0.00012862918044836456
Dalian,CoreHD,0.9,0.00012862918044836456
Dalian,CoreHD,0.91,0.00012862918044836456
Dalian,CoreHD,0.92,0.00012862918044836456
Dalian,CoreHD,0.93,0.00012862918044836456
Dalian,CoreHD,0.9400000000000001,0.00012862918044836456
Dalian,CoreHD,0.9500000000000001,0.00012862918044836456
Dalian,CoreHD,0.96,0.00012862918044836456
Dalian,CoreHD,0.97,0.00012862918044836456
Dalian,CoreHD,0.98,0.00012862918044836456
Dalian,CoreHD,0.99,0.00012862918044836456
Dalian,CoreHD,1.0,0.0
Dongguan,CI_Radius2,0.0,0.8351172579675286
Dongguan,CI_Radius2,0.01,0.8215273601924233
Dongguan,CI_Radius2,0.02,0.8065844858689116
Dongguan,CI_Radius2,0.03,0.7815393866506313
Dongguan,CI_Radius2,0.04,0.7583884546001203
Dongguan,CI_Radius2,0.05,0.7397775105231509
Dongguan,CI_Radius2,0.06,0.6913409500901985
Dongguan,CI_Radius2,0.07,0.5219783523752255
Dongguan,CI_Radius2,0.08,0.5044497895369814
Dongguan,CI_Radius2,0.09,0.4608538785327721
Dongguan,CI_Radius2,0.1,0.3801563439567047
Dongguan,CI_Radius2,0.11,0.35802766085387855
Dongguan,CI_Radius2,0.12,0.3246542393265184
Dongguan,CI_Radius2,0.13,0.20402886349969934
Dongguan,CI_Radius2,0.14,0.19494888755261575
Dongguan,CI_Radius2,0.15,0.07426337943475647
Dongguan,CI_Radius2,0.16,0.08268190018039687
Dongguan,CI_Radius2,0.17,0.08075766686710764
Dongguan,CI_Radius2,0.18,0.08069753457606735
Dongguan,CI_Radius2,0.19,0.06139506915213469
Dongguan,CI_Radius2,0.2,0.0592904389657246
Dongguan,CI_Radius2,0.21,0.058388454600120265
Dongguan,CI_Radius2,0.22,0.058388454600120265
Dongguan,CI_Radius2,0.23,0.0582080577269994
Dongguan,CI_Radius2,0.24,0.05478051713770295
Dongguan,CI_Radius2,0.25,0.05478051713770295
Dongguan,CI_Radius2,0.26,0.05478051713770295
Dongguan,CI_Radius2,0.27,0.05243535778713169
Dongguan,CI_Radius2,0.28,0.047384245339747444
Dongguan,CI_Radius2,0.29,0.047083583884546004
Dongguan,CI_Radius2,0.3,0.047083583884546004
Dongguan,CI_Radius2,0.31,0.04479855682501503
Dongguan,CI_Radius2,0.32,0.04918821407095611
Dongguan,CI_Radius2,0.33,0.04918821407095611
Dongguan,CI_Radius2,0.34,0.04918821407095611
Dongguan,CI_Radius2,0.35000000000000003,0.04894768490679495
Dongguan,CI_Radius2,0.36,0.038123872519542995
Dongguan,CI_Radius2,0.37,0.03752254960914011
Dongguan,CI_Radius2,0.38,0.03752254960914011
Dongguan,CI_Radius2,0.39,0.03752254960914011
Dongguan,CI_Radius2,0.4,0.03451593505712568
Dongguan,CI_Radius2,0.41000000000000003,0.028202044497895366
Dongguan,CI_Radius2,0.42,0.02675886951292844
Dongguan,CI_Radius2,0.43,0.02675886951292844
Dongguan,CI_Radius2,0.44,0.02675886951292844
Dongguan,CI_Radius2,0.45,0.022369212266987373
Dongguan,CI_Radius2,0.46,0.021407095610342756
Dongguan,CI_Radius2,0.47000000000000003,0.020865904990980157
Dongguan,CI_Radius2,0.48,0.02026458208057727
Dongguan,CI_Radius2,0.49,0.01719783523752255
Dongguan,CI_Radius2,0.5,0.01719783523752255
Dongguan,CI_Radius2,0.51,0.01551413108839447
Dongguan,CI_Radius2,0.52,0.015213469633193026
Dongguan,CI_Radius2,0.53,0.01371016235718581
