City,Strategy,q,Q_bc_Teammate
Harbin,CABS_LCC_W3_K30_B5,0.35000000000000003,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.36,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.37,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.38,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.39,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.4,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.41000000000000003,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.42,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.43,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.44,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.45,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.46,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.47000000000000003,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.48,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.49,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.5,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.51,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.52,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.53,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.54,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.55,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.56,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.5700000000000001,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.58,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.59,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.6,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.61,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.62,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.63,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.64,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.65,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.66,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.67,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.68,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.6900000000000001,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.7000000000000001,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.71,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.72,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.73,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.74,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.75,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.76,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.77,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.78,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.79,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.8,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.81,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.8200000000000001,0.009042602778036729
