排名,节点ID,X坐标,Y坐标,度数,介数中心性
1,7241,789714.0031,2531833.0821,4,0.2487434
2,7271,791156.9937,2531992.5335,4,0.233121
3,7343,791230.9012,2532409.9972,4,0.23311703
4,7825,792851.6166,2534238.0292,4,0.23266274
5,7805,792760.9872,2534202.7327,3,0.23178535
6,7818,792862.0118,2534224.1214,4,0.18073553
7,6989,805977.7747,2530939.31,3,0.17869651
8,7925,800605.4025,2534615.4187,3,0.17856232
9,5215,811177.0182,2525810.3448,3,0.1781903
10,7887,801241.6108,2534469.4369,3,0.17796487
11,8000,787898.2867,2535021.2818,4,0.17791693
12,7247,805398.9241,2531864.4299,3,0.17732448
13,5067,812049.511,2525423.5111,3,0.17667556
14,7928,801195.1991,2534476.7467,2,0.17654878
15,8257,799118.4677,2535673.6162,3,0.17646737
16,8258,799579.3142,2535302.744,2,0.17639255
17,8007,799909.2338,2535037.5307,2,0.17632625
18,7250,805679.7954,2531497.6013,2,0.17563669
19,7127,805821.326,2531297.6219,2,0.17557556
20,8657,798188.9946,2536513.6014,4,0.17500739
21,8658,798464.7036,2536223.8152,2,0.16544661
22,8481,798513.2217,2536179.1969,2,0.16536895
23,8482,798811.2968,2535918.3112,3,0.165348
24,8337,798861.2953,2535879.4093,2,0.15982915
25,5068,812195.3519,2525412.1472,2,0.15559506
26,5402,812959.9178,2525987.4288,3,0.15552211
27,6064,823524.8372,2527514.5194,4,0.14612383
28,5865,823283.5034,2526792.5991,5,0.14579315
29,3864,822161.2487,2521647.2278,3,0.14508834
30,8676,798081.4311,2536523.3577,3,0.1421156
31,6429,821740.0056,2529147.71,3,0.13674902
32,7715,793123.159,2533846.3109,3,0.1347027
33,7562,793383.9406,2533469.0295,3,0.13438228
34,6668,819594.6364,2530177.7853,4,0.13356088
35,8419,781025.2524,2536074.1632,4,0.12845817
36,9656,778233.4321,2538571.3326,3,0.12454975
37,6940,819099.0473,2530897.0153,4,0.12304568
38,6921,819130.2103,2530849.7251,3,0.12264183
39,3822,822228.6934,2521519.1924,3,0.1203617
40,3617,822440.4534,2521165.4863,3,0.11989699
41,3405,822459.9528,2520879.9273,3,0.11957916
42,3225,822488.3779,2520651.7883,4,0.11938515
43,3327,822953.1915,2520753.7099,4,0.11880906
44,3227,822510.1837,2520654.9093,3,0.11874104
45,11732,798512.3434,2543062.6006,5,0.11708267
46,6680,815716.6765,2530195.5655,4,0.11533298
47,5700,813174.1134,2526497.4076,3,0.11509204
48,3308,822952.9545,2520744.0597,4,0.11496949
49,6572,815423.5044,2529584.8768,3,0.11489449
50,6955,819093.2794,2530906.4609,4,0.1144062
51,11509,798274.2348,2542517.9841,3,0.11139904
52,6808,816215.7094,2530580.736,3,0.11138738
53,6626,815607.8257,2530037.7948,4,0.11134024
54,6916,816666.3161,2530786.6833,3,0.11107623
55,7009,819050.3747,2530965.8534,3,0.11079702
56,9998,775941.0451,2539527.1498,4,0.10607129
57,9659,778210.489,2538581.9581,3,0.10554193
58,16379,811386.3679,2550741.2232,4,0.10397172
59,10548,795675.7417,2540332.999,4,0.1022496
60,7981,793126.7771,2534901.0998,4,0.10036197
61,11585,797966.3649,2542782.6717,3,0.09907699
62,6561,784982.1854,2529550.5864,4,0.09426971
63,13721,814521.0489,2545491.0119,4,0.09296095
64,16997,811829.2729,2551958.7641,4,0.09179842
65,19275,813000.5919,2557773.7314,3,0.09120923
66,15682,818198.9011,2549345.087,4,0.09114507
67,12762,814437.1127,2544408.1138,4,0.0890645
68,5612,813041.3356,2526197.1737,2,0.08721632
69,5699,813065.6542,2526260.165,2,0.08713759
70,17293,802453.672,2552849.8427,4,0.08590809
71,17215,802742.4448,2552644.2001,3,0.08396145
72,8488,789368.5049,2536199.6974,4,0.07996181
73,8249,815867.811,2535654.2443,4,0.07457619
74,11683,819753.1157,2543025.2025,4,0.07446446
75,5537,813234.7675,2526150.2992,3,0.0718164
76,11139,819820.3902,2541765.9946,4,0.07181217
77,11497,819614.4198,2542467.5805,3,0.07177208
78,10823,819456.7562,2541004.3935,4,0.07148651
79,10807,819447.1411,2540986.6774,4,0.07143929
80,12126,783902.403,2543676.2444,3,0.07142524
81,9702,787193.7365,2538696.7746,3,0.07111842
82,9313,816961.0653,2537847.3904,4,0.07070481
83,10011,775919.8844,2539533.1389,4,0.06923422
84,13031,783826.0839,2544661.1633,4,0.06866546
85,9028,816283.1129,2537260.7067,4,0.0678401
86,19065,792216.5019,2557355.2045,5,0.06775612
87,19318,796441.5734,2557904.1528,4,0.06753852
88,8759,816220.8866,2536793.5363,3,0.06731026
89,6389,784010.1807,2529064.9238,4,0.06706465
90,7612,816301.5382,2533551.4681,3,0.06697824
91,7386,816510.5787,2532514.6887,4,0.06690633
92,8381,816513.8652,2535994.2176,4,0.06655118
93,18179,800949.1007,2555158.2625,4,0.06641815
94,5947,783115.7793,2527030.6776,4,0.06620709
95,6377,783958.9385,2529020.3738,4,0.06604781
96,6554,784989.1375,2529539.3131,4,0.06463843
97,6037,785654.0656,2527291.7376,4,0.0634961
98,13232,783917.6967,2544883.8435,3,0.06200507
99,17382,802433.0938,2553157.2307,4,0.06075986
100,3301,823499.208,2520741.7815,4,0.06052155
101,3257,823833.986,2520703.4308,4,0.0584808
102,7142,816933.322,2531314.4577,3,0.05798976
103,3167,824446.8541,2520546.3747,4,0.05757192
104,11744,798516.563,2543071.851,3,0.05723383
105,3061,824914.0353,2520346.9856,4,0.05711268
106,5603,784626.9101,2526180.4474,4,0.05636078
107,6943,816901.6708,2530903.5255,3,0.05616438
108,15677,784889.739,2549329.7418,4,0.05601227
109,11118,801706.8648,2541703.6184,5,0.05580617
110,19083,792216.4713,2557376.1746,4,0.05578415
111,5495,813311.491,2526125.0915,5,0.05508608
112,7024,819062.8222,2530973.8763,3,0.0549608
113,2978,825271.1173,2520186.7158,4,0.05486346
114,6984,816829.911,2530934.7255,3,0.05461801
115,1918,825717.3499,2517858.8874,4,0.05448132
116,4539,781502.044,2524067.5391,4,0.05442376
117,19347,792067.9912,2557939.7043,4,0.05428551
118,5519,813279.1545,2526135.309,2,0.05408534
119,2730,825761.7911,2519733.2414,4,0.05375924
120,11722,798528.8719,2543055.1696,4,0.05350465
121,7979,793115.6199,2534898.7883,4,0.05333558
122,4933,784258.4646,2525103.2397,3,0.0532004
123,2057,825838.098,2518281.969,3,0.05298637
124,5604,784343.5849,2525354.8843,2,0.0529223
125,2732,826025.6582,2519040.2506,2,0.05282796
126,4989,784310.2899,2525264.8223,2,0.05275187
127,2267,826055.345,2518661.4334,2,0.0526537
128,9297,816950.3172,2537830.6018,4,0.05237935
129,11451,800015.1971,2542414.2441,4,0.05185299
130,13826,800014.5845,2545720.7492,4,0.05177091
131,13566,799714.2999,2545261.5458,4,0.05175495
132,9282,816956.0102,2537809.9019,4,0.05136108
133,1261,825753.9953,2516261.3534,4,0.05084981
134,1920,825748.1514,2516906.316,2,0.05077823
135,7939,807037.412,2534703.9761,3,0.05077387
136,3958,818467.052,2521922.5933,3,0.05073826
137,1577,825756.7603,2516793.3721,2,0.05058075
138,3765,818571.7433,2521425.7496,4,0.05046465
139,16071,784915.3756,2550113.8158,4,0.0504179
140,6965,819104.7118,2530914.3849,4,0.05009065
141,19557,791994.3937,2558322.2678,4,0.04975208
142,5138,817619.4958,2525606.238,3,0.04943467
143,19647,790973.4404,2558462.8992,3,0.0492049
144,19665,791943.9375,2558557.9786,2,0.04916987
145,5529,813370.9618,2526141.0538,3,0.04878397
146,6994,805994.0381,2530944.3058,3,0.04869558
147,5124,811470.7221,2525556.6485,3,0.04867401
148,16099,784916.3532,2550143.7152,4,0.04844457
149,3161,822947.8105,2520537.1998,3,0.04837222
150,7229,805914.0718,2531670.4971,3,0.04834158
151,5373,814068.0078,2525943.7708,4,0.04770402
152,7182,805882.647,2531472.5841,3,0.0474339
153,7200,805894.665,2531504.0977,3,0.0472072
154,14330,784302.4295,2546576.1569,4,0.0468905
155,5088,812001.696,2525471.7238,3,0.04670879
156,11286,800900.7895,2542150.5372,3,0.04665215
157,2699,822850.909,2519670.3126,3,0.04664631
158,15450,786112.5402,2548923.0986,4,0.04661468
159,6946,816637.3709,2530903.6323,3,0.04648927
160,6982,816755.0506,2530931.5056,2,0.04638784
161,5139,817603.93,2525480.9179,2,0.04638052
162,5052,817601.6362,2525379.4557,2,0.04623155
163,4093,818385.5821,2522303.9382,3,0.04614216
164,843,826634.2269,2514465.9737,4,0.04580137
165,1262,825794.1897,2516115.2047,2,0.04535361
166,5243,812884.0714,2525832.7614,3,0.0452991
167,7238,789739.5836,2531819.411,4,0.04525282
168,5087,812197.4355,2525424.251,2,0.04519416
169,1001,825910.1809,2515676.1726,2,0.0451517
170,10034,775374.0964,2539554.2135,4,0.04479366
171,10988,794090.6878,2541332.1128,4,0.04459522
172,11454,800257.0508,2542398.6178,2,0.04454835
173,11417,800505.8603,2542361.6413,2,0.0444959
174,7104,805898.5113,2531259.1559,2,0.0443022
175,9633,774980.4789,2538499.0575,4,0.04423761
176,11249,802524.1414,2542062.0414,3,0.04414947
177,5387,815090.8363,2525963.914,4,0.04354217
178,14114,800334.7412,2546174.6168,3,0.04305238
179,5594,813242.7228,2526177.5899,3,0.04293019
180,14362,800588.4853,2546660.2631,4,0.04198283
181,4177,780947.4346,2522434.9937,4,0.04189496
182,9885,774110.3149,2539106.1016,3,0.04185723
183,10008,773454.2321,2539532.7138,4,0.04178145
184,2785,818890.4205,2519876.1123,4,0.04145663
185,3723,818595.9087,2521306.4438,3,0.04080497
186,9844,796403.3514,2539062.8628,4,0.04067209
187,6950,819111.1493,2530905.3414,4,0.04063635
188,17806,800535.1263,2554553.6086,4,0.04035319
189,10963,771928.2786,2541280.4216,4,0.03990257
190,3361,818702.6177,2520791.1778,3,0.03978724
191,5128,817514.2417,2525557.7049,3,0.03975232
192,2923,818846.8231,2520095.7976,3,0.03892964
193,5407,817318.311,2526012.1933,3,0.03880521
194,16353,811379.2786,2550721.7349,4,0.03873344
195,5833,817162.7968,2526736.3509,4,0.03852186
196,5433,815358.0621,2526058.7563,3,0.03832041
197,14615,783786.9245,2547460.3026,4,0.03819431
198,2356,819105.7454,2518835.9761,3,0.03803441
199,16719,788688.3881,2551274.6717,4,0.03799093
200,5599,815686.4691,2526178.535,4,0.03791937
201,5583,815674.4785,2526174.4606,4,0.03789407
202,11297,803625.7073,2542163.0952,4,0.03777005
203,16861,784922.6121,2551582.2262,4,0.03748037
204,5822,817166.5556,2526726.6518,4,0.03746785
205,20546,775033.4399,2529313.7721,3,0.03702914
206,6464,774869.8438,2529226.2997,4,0.03702688
207,6476,774907.4605,2529268.9946,3,0.03696526
208,6798,780948.8182,2530447.8323,4,0.03687678
209,2606,823123.5561,2519456.3516,3,0.03679602
210,17125,801544.1464,2552313.0022,4,0.03678585
211,6234,781041.0173,2527862.1355,2,0.03678558
212,9471,801489.6917,2538126.4074,4,0.03668497
213,15272,787098.6414,2548780.897,4,0.0366753
214,11544,776696.9633,2542670.3829,3,0.03666981
215,6490,774997.6051,2529300.7755,2,0.03639214
216,2519,823869.8742,2519297.1237,4,0.03633869
217,6899,775479.1817,2529452.0609,2,0.03626035
218,15091,784860.2284,2548460.8865,3,0.03572265
219,9848,796417.6204,2539068.5888,4,0.03564658
220,10761,794751.0026,2540861.5405,3,0.03561084
221,10649,795091.7671,2540603.3316,3,0.03548252
222,10463,795540.6406,2540186.998,2,0.03533177
223,10650,795496.7252,2540230.4167,2,0.03530891
224,7947,807035.6424,2534726.8528,3,0.03528413
225,19561,790686.0521,2558333.7871,3,0.03519724
226,9291,816947.364,2537825.9945,3,0.03450468
227,2467,823975.9413,2519151.3015,3,0.03440557
228,9290,816965.9332,2537825.3982,3,0.03397747
229,17811,800519.5208,2554564.6237,4,0.03373151
230,1812,824332.3863,2517540.0805,3,0.03344017
231,17248,784614.9688,2552729.1803,4,0.03333654
232,2178,824470.1241,2518487.0139,4,0.03328083
233,17122,801562.2416,2552298.6471,4,0.03323593
234,2358,823902.1377,2518837.7994,3,0.03320731
235,9249,802373.5614,2537703.9414,4,0.03297371
236,14793,782377.9462,2547791.4542,4,0.03291135
237,8313,807255.4656,2535817.2489,3,0.03214102
238,15872,786156.9225,2549706.8867,4,0.03211604
239,17566,801440.861,2553872.895,4,0.03209225
240,4165,780941.5357,2522421.6965,4,0.03206359
241,17845,788833.5966,2554668.5756,3,0.03201335
242,8237,807202.522,2535609.0802,2,0.03184781
243,15252,788884.6742,2548723.9305,4,0.03169734
244,16694,786556.5516,2551256.4017,3,0.03162469
245,16046,798105.9984,2550077.3754,4,0.03125044
246,1944,823994.2178,2517930.5248,3,0.031046
247,6674,819610.0139,2530186.2364,3,0.03085488
248,6926,819144.1414,2530855.6065,3,0.03084654
249,16040,798111.6463,2550066.7801,2,0.03075342
250,11973,797957.1121,2543514.9785,4,0.03036109
251,10992,794101.8069,2541343.9946,4,0.03010699
252,8605,805128.3461,2536428.9582,3,0.03010656
253,8403,807286.2122,2536039.166,4,0.03007376
254,10015,773433.0276,2539540.6071,4,0.02994712
255,16713,799891.7077,2551269.9248,4,0.02985519
256,8609,805115.8447,2536434.7466,3,0.02982296
257,7263,791164.1527,2531976.0424,4,0.0296812
258,6469,774821.4899,2529243.1968,4,0.02943596
259,16698,799910.7637,2551256.6698,4,0.02937081
260,1726,819641.1249,2517252.795,3,0.02934174
261,10567,772523.7562,2540381.8435,4,0.0291483
262,10928,771973.1268,2541212.4246,4,0.02896048
263,5435,782494.3628,2526066.2531,3,0.02890812
264,9437,769439.4146,2538078.1805,3,0.02880841
265,10056,773263.7598,2539607.2961,4,0.02876222
266,10226,772823.1207,2539917.8354,4,0.02867808
267,5149,782155.2703,2525618.0754,4,0.02861825
268,9159,807685.6387,2537548.6726,4,0.02861571
269,17977,779126.7981,2554930.8858,5,0.02853487
270,1879,818791.7203,2517637.693,3,0.02845584
271,1722,819543.2526,2517201.5948,3,0.02839661
272,10802,772154.4475,2540948.6275,4,0.02838594
273,1705,818876.6937,2517174.8507,4,0.02833801
274,10102,772935.7314,2539743.3632,3,0.0282314
275,19680,787851.1081,2558650.2428,4,0.0281764
276,15862,786150.7246,2549685.4886,4,0.02815099
277,3664,780412.1206,2521227.55,4,0.02791409
278,1621,820982.0055,2516909.7041,3,0.02787286
279,18533,780799.4841,2555675.253,4,0.02784956
280,19782,789079.4782,2559020.6589,3,0.02770737
281,3646,780404.7956,2521205.7156,4,0.02739245
282,9252,802805.1362,2537505.2313,2,0.02732487
283,9101,802946.4166,2537440.1868,2,0.02725891
284,17177,802234.0208,2552579.2183,3,0.02709926
285,3022,779879.5964,2520257.9271,4,0.02707386
286,18164,800962.0296,2555145.1876,4,0.02663129
287,10706,794918.8353,2540758.754,3,0.02662516
288,10705,795507.2229,2540241.5958,2,0.026556
289,17394,802435.3835,2553188.6027,4,0.02655552
290,10470,795551.4179,2540197.0077,2,0.02652853
291,15172,778713.0231,2548596.8653,4,0.02652627
292,1639,821192.5764,2516929.7566,4,0.02650575
293,14076,789464.3199,2546113.1356,4,0.02637135
294,9663,800544.8907,2538587.5078,3,0.02624064
295,20516,776760.1021,2527425.6385,6,0.02612567
296,13469,789909.8426,2545161.0706,3,0.02588238
297,12836,776657.9232,2544469.2178,3,0.02586235
298,20476,778609.7656,2526613.4512,5,0.02584602
299,10025,808527.9229,2539547.0897,4,0.02571309
300,844,825967.4252,2512837.3788,2,0.02561533
301,16969,798891.9219,2551881.5854,4,0.02554991
302,5192,780875.0486,2525735.0753,3,0.02546578
303,667,825790.5611,2512730.8697,3,0.02542578
304,13718,789770.4422,2545487.684,3,0.02534536
305,13871,789615.4433,2545790.1678,3,0.02533223
306,19353,791444.879,2557744.0346,2,0.02528528
307,19481,791320.2171,2558060.3862,4,0.02523662
308,21270,775911.5497,2546222.1416,2,0.02494486
309,19433,792051.4769,2558012.9787,2,0.02493384
310,11615,807520.5228,2542886.4905,3,0.02490473
311,8650,798212.1504,2536511.5011,4,0.0248663
312,15177,778707.4404,2548608.5867,4,0.02485114
313,6480,774813.6932,2529290.7628,3,0.02485106
314,6574,813054.0718,2526264.1714,3,0.02480618
315,19560,791997.2468,2558311.6276,2,0.02479358
316,14483,775860.7748,2546295.3714,2,0.02476919
317,17572,801457.4285,2553896.0987,3,0.02476712
318,6573,815413.098,2529588.2405,3,0.02466602
319,14484,775288.6535,2546974.1538,2,0.0246051
320,14667,810550.4182,2547610.2154,4,0.02457668
321,21328,774971.3121,2547280.2579,3,0.02452332
322,11569,776681.9765,2542761.0041,3,0.02451229
323,6194,772247.0364,2527921.2113,4,0.02446692
324,10862,794438.2996,2541103.1578,3,0.02445705
325,16250,798598.6192,2550411.0079,3,0.02444732
326,3762,822096.3769,2521405.3447,3,0.02441789
327,9870,799851.869,2539095.1679,4,0.02437502
328,16148,798371.9806,2550244.0431,3,0.02425883
329,9143,807674.3032,2537531.5143,4,0.02424473
330,8999,807551.4041,2537204.0252,3,0.02417531
331,17784,800518.2424,2554530.6269,4,0.02415609
332,549,824743.1026,2512205.4178,5,0.02408391
333,3742,822078.2167,2521337.6654,3,0.02401056
334,10847,798437.9159,2541041.224,4,0.02395116
335,14469,783659.1107,2546953.3014,4,0.0239072
336,18959,784715.6311,2557156.6624,4,0.02387002
337,8736,790405.517,2536724.7784,4,0.02386609
338,10002,808529.9386,2539528.3305,4,0.02354022
339,9356,792270.0568,2537922.103,3,0.02342938
340,1816,824365.484,2517541.8061,3,0.02329305
341,9152,774128.0133,2537534.8923,4,0.02326409
342,9721,800200.6686,2538755.5149,4,0.02317403
343,8788,789721.6429,2536817.9937,3,0.02315794
344,1909,819069.2761,2517838.5254,4,0.02303402
345,9559,808041.9658,2538408.7134,4,0.02300705
346,9326,790989.3181,2537865.8718,3,0.0228483
347,1645,821538.9079,2516940.4186,4,0.0228225
348,20522,776218.1381,2527960.9474,4,0.02281632
349,4806,811813.4267,2524680.7905,3,0.02277885
350,16006,783960.6999,2549975.6551,4,0.02275023
351,18273,783063.7458,2555271.9947,4,0.02273255
352,14002,789539.3366,2545977.5968,3,0.02270418
353,9616,774992.8436,2538489.7193,4,0.0226805
354,19117,785463.4755,2557462.5596,3,0.0226684
355,6434,821751.3834,2529160.6348,4,0.02263655
356,6195,772210.25,2527922.5888,2,0.02263476
357,9083,774376.6677,2537418.9136,4,0.02263201
358,19399,787732.9307,2557984.3412,5,0.02262913
359,670,825636.6619,2512665.0202,2,0.02256366
360,14080,789474.662,2546115.8784,4,0.02253147
361,6203,770987.4782,2527975.4207,3,0.02248205
362,6204,771688.1962,2527944.7499,2,0.02246717
363,4805,811834.3506,2523978.5101,2,0.02240106
364,14171,789419.1997,2546234.463,4,0.02238199
365,15130,788368.3589,2548506.1309,4,0.02236495
366,10758,798562.5591,2540857.28,4,0.02235639
367,575,824788.0846,2512274.2362,2,0.02235201
368,19177,785679.8014,2557551.3582,3,0.02229719
369,19149,785615.6915,2557524.0096,4,0.02228778
370,17140,802504.3155,2552374.3177,4,0.02227993
371,14782,782399.4193,2547776.1316,4,0.02224649
372,4514,811835.6231,2523932.6097,2,0.02223286
373,17198,802757.4365,2552623.6414,3,0.02220776
374,17253,784606.4122,2552742.3064,5,0.02220493
375,18523,780784.0879,2555670.0987,4,0.02213554
376,4268,811869.1048,2522525.0073,3,0.02209478
377,16330,784154.2864,2550688.7379,4,0.02205876
378,14099,789452.4882,2546163.2885,4,0.02200908
379,16948,802091.8575,2551842.1722,4,0.02200338
380,21390,774056.7171,2548204.0506,3,0.02199857
381,19137,785538.3272,2557492.7727,4,0.02195497
382,17472,783595.6269,2553482.9977,3,0.0219497
383,11628,776734.642,2542924.3395,2,0.02183338
384,15243,783138.9744,2548718.7482,4,0.02181687
385,18420,787604.9796,2555406.0351,3,0.02179836
386,16966,798905.2746,2551874.5361,4,0.02179204
387,17494,783547.5505,2553566.9279,2,0.02176019
388,10626,798766.9715,2540556.2175,4,0.02169067
389,11945,776744.0349,2543014.5005,2,0.02166151
390,18275,783378.3935,2554595.4679,2,0.02160137
391,11946,776766.3148,2543461.0281,2,0.02151159
392,15472,778546.1657,2548953.2175,6,0.02148221
393,1730,824771.8424,2517253.0787,3,0.02146379
394,20438,776713.7012,2525934.5332,3,0.02139768
395,12372,776734.6048,2544000.8284,3,0.02138498
396,12371,776765.4404,2543581.0111,2,0.02138409
397,1718,824861.2424,2517193.8005,3,0.02125426
398,5625,813026.2011,2526203.4902,2,0.02119895
399,13208,796339.1088,2544851.5934,4,0.02119818
400,16013,783926.2418,2549987.7148,4,0.02117961
401,5075,811734.8933,2525138.2972,2,0.02114697
402,9255,802394.5908,2537720.2806,4,0.02111642
403,11983,797965.5173,2543527.3786,4,0.02106423
404,15122,788346.8097,2548501.3798,4,0.02094647
405,4880,811797.8086,2524928.5149,2,0.02093933
406,12410,776727.8456,2544053.0789,2,0.02090053
407,14601,780036.3258,2547431.0957,4,0.02085101
408,12835,776713.8884,2544154.6573,2,0.02080288
409,10030,775349.0258,2539553.9879,4,0.02065072
410,9793,799539.0511,2538943.0429,4,0.02061651
411,17277,783943.3995,2552779.485,4,0.02047979
412,9864,796465.502,2539087.8029,3,0.02047095
413,10321,799156.8138,2540012.1354,4,0.02038941
414,5198,776570.1437,2525738.0434,2,0.02037456
415,3408,821849.6554,2520881.7959,3,0.02035605
416,16157,773225.6144,2549043.9533,2,0.02021931
417,5197,776317.4306,2525385.2371,2,0.020196
418,21724,770569.3763,2551103.939,3,0.02015808
419,3292,821728.8213,2520729.7708,3,0.0201374
420,15386,801378.8379,2548881.6598,4,0.0201081
421,7506,815588.6809,2533325.5502,5,0.02009239
422,16158,771923.21,2550262.3418,2,0.02006163
423,14153,789412.2225,2546224.4735,4,0.02002811
424,4938,776131.0731,2525122.1569,2,0.0200243
425,6773,815688.1487,2530359.03,3,0.01990291
426,4464,777515.5816,2523748.5608,4,0.01988096
427,11629,776704.8477,2542925.6975,2,0.01986243
428,4937,775808.7768,2524756.1926,2,0.01986013
429,1675,825163.9101,2517069.344,3,0.01984016
430,14095,789442.1008,2546160.6202,4,0.01980381
431,17979,779448.8892,2553522.78,2,0.01979387
432,12299,776722.8611,2543887.9385,3,0.01977442
433,13276,804950.4717,2544928.1622,4,0.01975349
434,20328,774069.8786,2524555.8281,2,0.01970418
435,3052,779795.3643,2520319.764,4,0.01969283
436,4774,771571.0015,2524593.7622,4,0.01969268
437,17408,779299.2462,2553232.8137,2,0.0196862
438,11942,776715.4484,2543016.0358,2,0.01967406
439,17330,779172.9922,2552985.0228,3,0.01960228
440,4778,773391.8387,2524594.8072,2,0.01955663
441,1655,825451.4117,2516953.1827,3,0.01953445
442,12387,776710.7486,2544038.1467,2,0.01953034
443,11941,776737.7086,2543460.3354,2,0.01950665
444,13961,783222.767,2545922.399,4,0.0194633
445,20204,776529.4263,2521582.7606,4,0.0193877
446,12834,776699.5124,2544141.3045,2,0.0193655
447,9971,798448.1786,2539357.7401,3,0.01936492
448,12302,776736.3832,2543581.4183,2,0.01936298
449,19515,788991.2958,2558134.2684,4,0.01934219
450,6713,815699.7626,2530241.8076,4,0.0193419
451,9312,776650.0767,2537845.7983,4,0.01926022
452,10538,801563.4442,2540311.5485,4,0.01925951
453,20205,776266.6271,2521593.3249,2,0.01923999
454,12833,776643.417,2544468.5297,2,0.01921701
455,21325,774960.9016,2547270.6252,3,0.01917149
456,13771,795486.5145,2545577.8565,4,0.01916613
457,20206,774701.1803,2521834.8509,2,0.01910066
458,21267,775900.6331,2546211.557,2,0.01907853
459,17321,784405.2356,2552974.4666,2,0.01899743
460,20240,772841.7728,2523147.318,2,0.01897007
461,20360,771687.472,2524843.1947,3,0.01895391
462,14478,775848.476,2546287.4322,2,0.01895021
463,17682,792604.3358,2554238.4325,4,0.01894205
464,18426,787634.0858,2555417.002,3,0.01890799
465,1602,826150.7874,2516837.6326,3,0.01890794
466,9945,799723.5483,2539295.3257,4,0.01887539
467,20359,772631.7383,2523422.2235,2,0.01884841
468,14477,775280.8717,2546959.3494,2,0.01883267
469,15025,780544.908,2548286.0575,4,0.01875809
470,503,824557.3806,2512025.2668,4,0.0186503
471,14320,793682.3746,2546565.822,4,0.01864214
472,9943,798679.6906,2539270.4062,3,0.01862437
473,11296,803647.5313,2542162.0391,4,0.01841119
474,842,826642.9875,2514465.6405,4,0.01840375
475,15107,791578.2993,2548485.0444,5,0.01833628
476,14529,810288.0865,2547191.8887,3,0.01822076
477,9035,816281.2032,2537276.491,4,0.01816435
478,17450,796323.478,2553420.2936,3,0.01800374
479,10206,799250.7395,2539893.6698,3,0.01794843
480,10698,802142.2059,2540746.6921,2,0.0177979
481,14185,809790.4496,2546281.5737,3,0.01771997
482,9306,816976.1938,2537841.9326,3,0.01771876
483,841,825971.4999,2512822.4214,2,0.01768864
484,20372,771138.3699,2524959.6948,4,0.01754276
485,17324,779167.6595,2552974.5722,3,0.01749604
486,664,825797.1565,2512718.2943,3,0.01748576
487,17244,779039.5685,2552724.3883,3,0.01746057
488,6536,816825.8059,2529472.5498,4,0.01745988
489,16866,802598.5347,2551583.9183,4,0.01743321
490,19554,786376.3591,2558198.0704,3,0.01733426
491,15036,801074.5434,2548318.1376,3,0.01731398
492,17496,792163.1055,2553588.6788,4,0.01728386
493,19546,785673.4886,2558307.9173,4,0.01724623
494,6903,817165.2368,2530739.5462,4,0.01714162
495,8625,805128.8969,2536454.0211,4,0.01710494
496,12265,803405.2729,2543818.7827,4,0.01705579
497,4311,814926.3782,2522656.4406,4,0.01705374
498,11614,777506.6893,2542716.6953,3,0.01705235
499,628,825381.6709,2512589.4315,4,0.01692713
500,17681,792200.8197,2553778.7492,2,0.01687042
501,17436,795132.3132,2553309.9902,3,0.01686482
502,8618,805141.3569,2536448.2541,4,0.01684171
503,4283,813471.0685,2522545.147,3,0.01676266
504,16344,784158.5665,2550710.7746,4,0.016704
505,8467,798838.2738,2536156.7353,3,0.01667506
506,15116,787179.9293,2548249.833,3,0.01661654
507,4245,812345.0181,2522486.0174,3,0.01660164
508,8649,798464.6179,2536243.1998,2,0.01644506
509,11755,776316.1517,2543092.8644,3,0.01642317
510,6677,817158.1925,2530191.53,3,0.01639582
511,4968,816100.6314,2525218.6471,4,0.01637966
512,8492,798510.9462,2536200.2673,2,0.01636591
513,10557,795655.0854,2540357.1778,4,0.01636227
514,8396,798708.025,2536026.1886,3,0.0163427
515,6771,817190.2195,2530358.0697,3,0.01632245
516,4218,812345.3496,2522467.9107,4,0.01625471
517,492,825397.1217,2511964.6685,3,0.01622687
518,6637,817103.7986,2530056.7708,3,0.01616211
519,19506,788987.1217,2558099.3519,4,0.01615742
520,13949,775482.3613,2545894.7407,4,0.0160982
521,11669,803552.8596,2542995.8198,4,0.01608012
522,9763,803355.8691,2538819.7179,3,0.01600763
523,17162,802238.9344,2552558.3672,3,0.01596816
524,5562,813287.634,2526165.0826,2,0.01596415
525,8570,773726.9547,2536351.1417,4,0.01595266
526,15084,791625.6849,2548456.671,4,0.01595157
527,14443,781755.3073,2546855.2813,3,0.01577893
528,17958,789831.8211,2554899.6178,3,0.01575641
529,5514,818038.7807,2526130.9266,3,0.01572082
530,3208,822491.2291,2520641.1367,3,0.0156641
531,13037,774696.732,2544661.44,3,0.0156288
532,8835,776724.7763,2536915.0894,4,0.01561793
533,1354,821494.7243,2516362.2485,4,0.01558862
534,14592,780054.2789,2547420.1041,4,0.01556858
535,17103,778793.2968,2552256.15,5,0.01555108
536,16582,803390.801,2551137.7628,4,0.01542244
537,17701,790766.6408,2554297.7299,2,0.01541015
538,17959,790624.5663,2554340.3472,2,0.01540906
539,14215,781410.4061,2546331.6919,3,0.01539726
540,6445,771275.129,2529190.1955,3,0.01538194
541,16855,802647.297,2551559.3555,2,0.01537024
