排名,节点ID,X坐标,Y坐标,度数,介数中心性
6090,3008,297353.121,5029113.1316,3,0.00038781
6091,1157,394653.6028,4990515.4246,4,0.00038762
6092,7404,319067.0398,5066134.8472,3,0.00038756
6093,23125,307390.8684,5078156.6757,4,0.0003875
6094,11497,381648.8414,5068753.2929,4,0.00038734
6095,19131,312761.7204,5072825.5013,3,0.00038724
6096,21086,320327.3398,5074015.9791,3,0.00038716
6097,22448,323084.1594,5076753.3961,3,0.00038644
6098,9927,316865.0489,5068117.7135,3,0.00038638
6099,13237,318386.6776,5069491.9952,4,0.00038603
6100,6634,329938.7205,5064644.7352,2,0.00038579
6101,13189,314316.3811,5069466.9945,4,0.00038577
6102,20356,312906.5769,5073482.2922,4,0.00038573
6103,14179,314522.8296,5069962.76,4,0.00038571
6104,11871,317704.1874,5068921.4762,4,0.00038561
6105,17586,314380.1048,5071910.269,4,0.0003856
6106,6748,312227.3892,5065069.7988,3,0.00038549
6107,17804,314330.7349,5072022.5442,4,0.00038462
6108,3782,340986.3579,5045146.1993,3,0.00038446
6109,2331,383538.7774,5015387.1972,3,0.00038439
6110,20394,312983.297,5073497.5174,3,0.00038433
6111,1835,420158.4269,5006642.889,3,0.00038424
6112,8023,318890.0726,5066893.586,4,0.00038415
6113,18550,312055.5172,5072432.5505,3,0.00038406
6114,13489,316255.6452,5069624.3429,3,0.00038365
6115,14672,314914.0498,5070178.9552,3,0.00038333
6116,10997,319342.3787,5068552.4938,3,0.00038262
6117,10879,312787.753,5068521.6994,3,0.00038258
6118,3457,341044.3421,5043509.8237,3,0.00038232
6119,19040,311630.2917,5072779.5721,3,0.00038201
6120,9877,316030.3766,5068098.8796,3,0.00038165
6121,27073,383296.6331,5126463.4595,3,0.00038147
6122,18774,315440.7973,5072611.3266,4,0.00038145
6123,7094,315855.278,5065670.112,3,0.00038145
6124,9797,408609.2543,5068062.5658,3,0.00038144
6125,24125,312485.3364,5081630.2491,3,0.00038111
6126,8270,310979.4573,5067168.2163,4,0.00038055
6127,17897,316711.59,5072080.7811,3,0.00038023
6128,10839,315238.7734,5068505.0198,3,0.00038011
6129,16487,317487.0953,5071365.219,3,0.00037995
6130,12573,315270.6671,5069217.6942,3,0.000379
6131,10033,312092.1295,5068167.6767,3,0.00037898
6132,3612,341485.9394,5044521.5591,4,0.00037882
6133,3585,342039.4768,5044498.0854,3,0.00037859
6134,10638,317334.6219,5068427.2276,3,0.00037851
6135,19576,317287.384,5073120.05,4,0.00037843
6136,13215,331174.6222,5069481.4759,2,0.00037811
