排名,节点ID,X坐标,Y坐标,度数,介数中心性
1,11757,643672.0874,2779014.1765,3,0.14363024
2,11683,644356.0829,2778177.8195,3,0.14253672
3,12345,635648.4625,2787927.0304,4,0.1320755
4,12108,639736.9346,2782888.2675,2,0.13065767
5,8454,657971.8621,2758861.1157,4,0.12625786
6,7328,643839.1795,2756051.2753,4,0.12157974
7,8793,654088.6897,2760264.9171,4,0.12060829
8,10003,650350.5337,2763933.5543,3,0.12053154
9,8800,653566.1396,2760267.5179,3,0.11983568
10,9372,651845.6311,2762106.9128,2,0.11966938
11,9441,651637.6822,2762341.1177,4,0.11964044
12,9435,651701.7814,2762318.0127,3,0.11952792
13,9479,651652.6905,2762426.4632,3,0.11849296
14,5834,641960.8525,2753471.3591,4,0.11671145
15,9626,657860.4086,2762880.4829,3,0.11548721
16,10478,649533.1051,2767055.6713,3,0.11545387
17,10035,650306.874,2764046.2444,2,0.11539923
18,9627,657493.5247,2760738.1015,3,0.11515939
19,12416,633246.4519,2789072.2107,3,0.11412443
20,9672,658747.8138,2762993.4799,3,0.10724311
21,9609,659613.7311,2762862.3126,3,0.10699236
22,11370,653211.3269,2773520.924,3,0.10397475
23,11462,653438.009,2774768.8923,3,0.10373778
24,11670,649926.914,2778127.307,3,0.10333122
25,11850,648295.8998,2779605.2233,3,0.10305017
26,8942,640465.78,2760864.9476,4,0.10233051
27,9590,660370.5504,2762799.9837,3,0.10110811
28,3289,666651.0035,2742907.9976,5,0.10095933
29,3265,667029.8823,2742687.4539,3,0.10010719
30,10176,662643.2773,2765205.9975,4,0.09978435
31,9704,660610.9386,2763031.1331,2,0.09943599
32,10175,661487.4077,2764122.7381,2,0.09928584
33,9589,660160.9121,2762714.6296,2,0.09899428
34,8896,639007.6318,2760614.3949,4,0.09658371
35,12420,632971.0428,2789167.0855,2,0.09579821
36,9394,639004.1316,2762134.941,3,0.09555077
37,12473,632868.1325,2789186.8103,2,0.09554601
38,12474,630305.3582,2791045.7059,2,0.09529671
39,12896,619395.0815,2799803.8782,4,0.09525432
40,9401,638945.2044,2762170.1852,2,0.09525007
41,3814,644377.9138,2745332.0775,3,0.09509329
42,12870,617495.7296,2799621.1694,4,0.09508551
43,12573,630023.0333,2791153.973,2,0.09505083
44,9444,638814.4499,2762246.4249,2,0.09502403
45,9443,638637.6016,2762353.1455,4,0.09497844
46,12574,627733.3264,2793516.0154,2,0.09480665
47,12589,627693.2418,2793650.974,2,0.09456415
48,12590,627028.026,2794806.6193,3,0.09433717
49,12729,622249.1477,2798139.2778,3,0.09380128
50,9464,638592.0366,2762380.1197,4,0.09345099
51,10377,634600.133,2766439.4182,2,0.0930806
52,12604,626798.1592,2795144.7471,2,0.09299015
53,10383,629608.8597,2766448.7922,2,0.09285601
54,12615,626780.1918,2795168.3586,2,0.09276203
55,12616,626647.6693,2795523.2296,3,0.09272055
56,3821,644354.7322,2745335.1134,3,0.09268047
57,10352,628505.9981,2766123.0273,3,0.09263492
58,12871,617728.215,2799543.6827,2,0.09228078
59,12613,626304.4137,2795504.887,3,0.09192325
60,12707,623911.2062,2797684.3739,3,0.09168687
61,12711,622541.1156,2797955.4754,4,0.09145923
62,12721,623670.9439,2798132.7124,4,0.09129874
63,4063,645406.4139,2746231.7601,4,0.09106821
64,8259,649809.4084,2757922.7832,4,0.08916568
65,10353,628478.2765,2766149.4591,3,0.08810635
66,10416,628184.5316,2766755.3403,2,0.08789671
67,11009,628162.4035,2766834.4896,2,0.08768977
68,11010,625705.2427,2771335.5458,3,0.08748502
69,8811,640616.6675,2760283.1511,4,0.08712069
70,10188,663516.709,2765419.1337,4,0.08441533
71,5841,641942.5302,2753476.4673,4,0.08421698
72,8115,640297.4441,2757568.6433,3,0.08332849
73,11020,625503.9412,2771383.1897,3,0.08304487
74,8743,640651.8894,2760130.5629,3,0.08301621
75,11036,624060.0891,2771143.9915,3,0.08293234
76,8769,667743.8761,2760171.5457,4,0.08000874
77,12875,617470.9844,2799629.417,4,0.07979769
78,8077,640286.3804,2757519.6628,3,0.07934307
79,5830,641952.4075,2753455.5651,4,0.07900241
80,9007,668443.4123,2761108.3171,2,0.07798138
81,3077,666681.5198,2741692.2501,3,0.07781715
82,9250,669110.2247,2761689.083,2,0.07774944
83,9249,669198.3214,2761757.4953,4,0.07767403
84,8410,655849.8693,2758476.5594,3,0.07755525
85,8472,656269.3904,2758977.152,3,0.0772792
86,8735,645801.812,2760104.248,4,0.07714091
87,9189,670943.1246,2761642.4587,3,0.07573948
88,9207,675765.7713,2761706.3408,5,0.075563
89,9197,671408.9544,2761650.5378,2,0.07513754
90,7729,651082.1198,2756701.2589,3,0.07508701
91,2941,665912.5159,2740945.4256,3,0.07483727
92,8976,643084.5321,2761074.0072,4,0.0735074
93,10261,669106.5865,2765782.0385,4,0.07277698
94,9645,667710.7048,2762904.8274,4,0.07262888
95,10559,670129.0856,2767609.6526,3,0.0719699
96,12918,616132.6743,2799927.4657,3,0.07182743
97,7329,643819.9225,2756056.3867,4,0.07106885
98,10235,669084.8225,2765745.9166,4,0.07057903
99,7765,658466.8837,2756743.8332,3,0.07028538
100,2930,665923.3793,2740925.0855,4,0.07021849
101,9729,667783.4167,2763116.5015,2,0.06936936
102,10236,667873.3772,2763341.9236,2,0.06913113
103,7233,654334.0006,2755831.1776,4,0.0660484
104,7749,658455.0812,2756729.297,3,0.06517538
105,4630,660422.74,2750618.9104,4,0.06490901
106,10680,647327.1808,2768116.775,3,0.0648644
107,9176,670516.2059,2761627.8453,4,0.0642546
108,4944,663538.6184,2751429.9521,4,0.06338659
109,4015,650487.9516,2746075.078,4,0.06283981
110,3702,653943.342,2745063.0986,4,0.06191565
111,8817,654077.3594,2760284.0315,3,0.06125992
112,4925,664204.2648,2751321.2261,5,0.0612345
113,4018,650199.169,2746077.1687,3,0.06080568
114,6511,659625.9997,2754656.9702,5,0.06075773
115,3658,641088.0466,2744819.6463,4,0.05986172
116,9138,643462.2172,2761521.6691,4,0.05951096
117,8794,653618.9024,2760248.8245,2,0.05913309
118,9631,667704.293,2762883.5748,4,0.05864992
119,4888,661107.6857,2751267.4322,2,0.05858625
120,13810,661531.105,2751919.7579,2,0.05844037
121,13814,661698.9006,2752204.4366,2,0.05831033
122,4240,646201.6164,2747249.0948,4,0.05826617
123,13958,662698.9097,2753902.6586,3,0.0581906
124,7440,657416.6146,2756233.6365,4,0.05781129
125,9989,663845.3353,2763877.5817,3,0.05751607
126,9926,664170.8936,2763599.3319,2,0.05746924
127,4964,662437.3525,2751499.4981,4,0.05700723
128,3038,658026.0119,2741369.3794,4,0.05490934
129,9253,669209.46,2761766.1451,4,0.05466373
130,4031,653589.6366,2746176.4873,4,0.05458268
131,9286,642067.7168,2761947.7161,3,0.05436877
132,10169,643340.4912,2765176.0651,3,0.0541197
133,9216,643038.238,2761713.2355,4,0.05410657
134,10174,643351.6898,2765193.0405,3,0.05410501
135,2961,655901.0213,2741021.9591,4,0.05391784
136,8583,666998.0734,2758847.4092,3,0.05375767
137,4243,646191.7792,2747255.027,3,0.05372824
138,8022,666061.0514,2757344.6927,3,0.05354752
139,3615,642853.8235,2744514.6531,5,0.05350329
140,7417,657524.7793,2756195.3657,3,0.05339742
141,3624,654136.0447,2744623.3194,3,0.05332588
142,3791,654017.5989,2745321.1463,3,0.05295878
143,4034,653778.1239,2745786.1691,2,0.05283471
144,8464,657961.9416,2758895.5282,4,0.05282281
145,7723,658436.8935,2756692.9653,3,0.05278948
146,9231,669776.0781,2761736.4431,4,0.05245739
147,10349,628474.2245,2766130.6146,3,0.05232261
148,9972,641515.9284,2763833.3023,4,0.05223625
149,10960,652115.3345,2770803.8874,3,0.05175494
150,8560,658113.8772,2759311.4337,4,0.0514511
151,13022,615688.1709,2805038.1682,3,0.05113577
152,6295,659871.9497,2754091.5487,6,0.05089299
153,6218,658924.2551,2753986.4379,6,0.05046836
154,11773,682182.217,2779115.1473,4,0.05045388
155,9541,642134.7238,2762629.3521,3,0.0502498
156,2741,666317.3208,2740058.5181,4,0.05001717
157,10701,670217.1429,2768192.7383,3,0.04997906
158,6287,658765.21,2754083.9818,3,0.04995256
159,4981,662426.5224,2751516.3624,3,0.04988449
160,11813,682485.0445,2779349.7787,4,0.04958283
161,5030,661650.7867,2751699.1029,5,0.04925972
162,11062,622458.3597,2771679.3765,3,0.04898149
163,11027,625612.2813,2771424.4019,4,0.04855772
164,4058,645415.5836,2746224.7325,4,0.04843195
165,10657,670207.3225,2768020.8562,2,0.04841385
166,6221,658899.2731,2753986.9577,4,0.04826152
167,13024,615687.8865,2805044.3238,3,0.04823488
168,4706,664865.7391,2750839.7237,5,0.04822178
169,11068,622284.278,2771694.1847,4,0.04820505
170,10704,670211.8385,2768063.484,2,0.04813566
171,11049,622169.8878,2771598.9635,3,0.04771564
172,10988,621804.1781,2771142.732,3,0.04742692
173,4020,650054.9841,2746101.5287,3,0.04739718
174,2787,642624.9515,2740385.9738,4,0.04702075
175,4799,654069.1738,2751145.2246,4,0.04658729
176,13046,615988.1647,2805804.405,3,0.04585179
177,10981,621656.9928,2770994.0389,3,0.04573928
178,10943,620449.1403,2770260.25,3,0.04565224
179,5853,641950.9753,2753492.2614,4,0.0455438
180,8068,676266.0702,2757469.7629,3,0.0455415
181,8625,657820.2915,2759563.4194,3,0.0453859
182,13058,616798.1689,2807782.6205,3,0.04529629
183,8779,657168.5626,2760235.3908,3,0.04513351
184,11973,683185.4182,2781098.0702,6,0.04485277
185,7830,656507.9365,2756857.774,3,0.0445133
186,10426,664533.6336,2766776.7383,4,0.04413594
187,8608,666956.0414,2759499.1239,3,0.04403563
188,6512,659730.1767,2754490.6087,3,0.04361206
189,6387,659746.1049,2754427.5556,2,0.04360944
190,7676,655722.0854,2756609.4801,4,0.0432567
191,10919,620745.0907,2769572.2555,4,0.04316987
192,2788,641860.4748,2738310.2029,2,0.04278705
193,10356,628496.828,2766155.8468,2,0.04269921
194,2235,641847.518,2738274.7493,2,0.04255027
195,7221,654869.0076,2755821.5262,4,0.04253108
196,2236,641471.3294,2736754.399,2,0.04233418
197,9987,663837.9803,2763868.6873,4,0.04217074
198,1747,641432.124,2736533.4907,2,0.04213892
199,959,642902.305,2732719.2213,4,0.04212379
200,8906,657451.7397,2760646.4474,3,0.04200099
201,8826,657168.3534,2760285.3563,3,0.04187166
202,10221,644383.2059,2765632.9176,3,0.04180271
203,10418,663595.5852,2766760.9855,4,0.04177329
204,2441,662558.734,2738855.0375,4,0.04161788
205,10387,644883.2177,2766485.1911,2,0.04156425
206,5987,657845.0514,2753710.7726,3,0.0415135
207,11229,650708.5274,2772491.8048,3,0.04133344
208,5243,656284.5539,2752197.6496,2,0.04131112
209,5297,656421.1867,2752351.6408,2,0.0413026
210,11531,647346.9559,2776612.8116,3,0.0408778
211,11521,648797.9188,2776272.894,3,0.04076311
212,4572,659950.5785,2750331.6312,4,0.04070852
213,11411,650773.3,2773800.54,3,0.04070574
214,11016,625600.3506,2771360.3196,3,0.04057113
215,4978,662440.2334,2751514.8406,3,0.04038165
216,12270,686541.8354,2787201.0168,3,0.04037953
217,2437,662545.0614,2738844.4701,4,0.04033428
218,2958,655913.9304,2741012.5457,4,0.03976313
219,2730,657064.7975,2740000.8258,4,0.03943652
220,2137,664165.4144,2738097.6187,4,0.0389114
221,4967,662423.9364,2751500.8683,4,0.03883269
222,7663,658489.5752,2756570.2541,3,0.0387516
223,14327,667364.145,2759979.5857,3,0.03808673
224,9632,667451.4141,2761046.3015,2,0.03803924
225,7102,665430.4138,2755560.5262,4,0.03700972
226,7199,654867.1932,2755806.8402,3,0.03642564
227,8699,667318.9293,2759780.0832,2,0.03634914
228,5064,661122.6177,2751750.1976,3,0.036285
229,4659,662296.7265,2750682.5912,4,0.03627965
230,8084,667363.4856,2757544.8722,4,0.03618704
231,4365,649718.3439,2749290.424,3,0.03584317
232,8379,665633.5226,2758340.9824,5,0.03561028
233,10195,663528.691,2765457.2499,4,0.03555806
234,4419,659211.5565,2749838.3701,4,0.03520884
235,1872,663805.7766,2737376.5904,5,0.03499602
236,1006,647962.8327,2733468.4936,4,0.03485827
237,4938,664141.4853,2751368.0091,6,0.03483195
238,7082,665418.224,2755545.9125,5,0.0346134
239,1030,649000.8285,2733908.7889,4,0.03460018
240,10192,663525.0836,2765420.3637,3,0.03443449
241,8879,668593.0069,2760489.2065,4,0.03435646
242,2430,662559.1181,2738817.1826,4,0.03414819
243,13834,661824.741,2752527.1502,3,0.03410455
244,11041,613180.3681,2771564.4814,4,0.03393553
245,8409,654981.0565,2756936.909,2,0.03361192
246,7568,654908.5644,2756476.3847,3,0.03359379
247,6870,665124.7284,2755193.7472,3,0.03356808
248,11204,623950.8033,2772295.6591,3,0.03355442
249,7784,654952.6069,2756775.3439,2,0.03352527
250,6195,658520.895,2753966.0067,3,0.03350034
251,6179,658439.0627,2753958.4504,3,0.03345043
252,4647,662291.5637,2750653.3313,4,0.03344597
253,982,645237.2327,2733055.5117,3,0.03338022
254,5002,661081.8167,2751622.1204,4,0.03336078
255,996,644516.0736,2733327.4758,3,0.03330447
256,7673,676839.8767,2756609.3535,3,0.03322058
257,7946,676595.731,2757130.4295,3,0.03319809
258,7550,679180.1201,2756438.7547,4,0.03319482
259,8738,645825.2004,2760106.5044,4,0.0328687
260,13830,661367.6326,2752519.3205,3,0.03265563
261,7493,662605.0859,2756329.517,5,0.03264219
262,6105,658040.7855,2753875.5188,2,0.03263331
263,6180,658217.3453,2753941.3747,2,0.03262646
264,14856,663804.4143,2754980.4364,4,0.0326263
265,4948,663537.0388,2751442.1182,3,0.03254282
266,2917,664161.0714,2740899.0124,4,0.03252289
267,9200,643031.4382,2761702.0995,4,0.0324432
268,6204,658916.8188,2753973.3366,4,0.03221191
269,14148,663471.6486,2754712.438,2,0.03210695
270,544,656019.3809,2725241.6886,4,0.03208878
271,5126,661162.6386,2751875.8141,2,0.03170207
272,850,643746.8634,2731026.4942,4,0.03167541
273,489,658253.8573,2723084.1298,3,0.03154235
274,7072,655899.6694,2755538.8879,6,0.03130818
275,2831,656521.682,2740498.4621,4,0.03125042
276,7922,653946.5307,2757077.3188,3,0.03115195
277,926,656881.5572,2732183.1295,4,0.03097731
278,6237,658906.5295,2753999.8908,3,0.03067431
279,6251,658671.139,2754017.265,3,0.03064822
280,5471,664693.4362,2752596.7378,3,0.03061734
281,914,644181.8302,2731861.8604,3,0.03056692
282,7883,652313.2774,2756975.3833,3,0.0305124
283,10244,670000.5773,2765747.9464,4,0.0304943
284,6523,659632.7851,2754672.0915,4,0.03030705
285,6549,659672.3335,2754746.4342,4,0.03027607
286,4214,656089.5553,2747122.6926,4,0.03021374
287,13806,665292.8039,2751892.4609,3,0.02973298
288,867,643575.575,2731159.8781,3,0.02971241
289,5768,665342.9174,2753237.3058,3,0.02970577
290,2698,657218.8214,2739743.5612,2,0.02968129
291,13818,665668.5081,2752263.0603,4,0.02961747
292,2217,657358.3863,2738254.8231,4,0.02955775
293,956,642914.1506,2732714.5918,4,0.02938518
294,4406,659129.6926,2749786.7689,3,0.0293406
295,6066,665696.7206,2753818.7118,3,0.02925608
296,2719,665185.1755,2739790.9371,4,0.02914967
297,5365,661825.4159,2752503.2872,6,0.02904977
298,4954,664866.7292,2751451.3284,3,0.02891715
299,12257,686777.6368,2787146.3985,4,0.02872386
300,8654,666345.6363,2759591.9678,3,0.02848535
301,3118,657356.2612,2741906.1526,4,0.02831427
302,9148,643471.8036,2761542.482,3,0.02826469
303,6050,665659.7332,2753807.5211,3,0.02822427
304,3009,664451.4875,2741223.3427,4,0.02816511
305,12575,603899.4441,2793562.5387,4,0.02811617
306,9172,670491.0937,2761620.2991,4,0.02777504
307,4834,660866.3753,2751218.8059,4,0.02775069
308,7446,657408.0004,2756242.222,3,0.02774253
309,7504,665384.2014,2756347.9376,4,0.02765457
310,11252,623856.1262,2772625.4583,3,0.02761654
311,7575,654894.7847,2756488.1367,4,0.02758052
312,2434,662572.2246,2738828.8468,4,0.0275396
313,11499,622406.9144,2775730.962,3,0.02747034
314,11314,623811.9125,2773204.14,3,0.02735473
315,14876,663801.0619,2755007.144,4,0.02722938
316,8945,669154.0361,2760874.6482,2,0.02721327
317,14872,663829.9222,2755000.9796,4,0.02720642
318,8761,667732.7414,2760158.7479,4,0.02713147
319,7294,665005.5064,2755978.9534,4,0.027126
320,11528,618500.9964,2776594.2128,3,0.02697389
321,11504,620438.6098,2775408.2452,2,0.02695876
322,9047,669416.4875,2761236.8803,2,0.0269463
323,6279,658754.2594,2754065.4788,2,0.02680387
324,14131,659656.5685,2754538.9793,3,0.02675994
325,11894,616481.9093,2780227.1309,3,0.02675899
326,14860,663775.2838,2754986.4307,4,0.02674189
327,11523,618774.3587,2776338.5054,2,0.02672918
328,9048,669470.7715,2761330.5698,3,0.02672519
329,7530,662064.1841,2756412.4928,4,0.02661749
330,4146,655167.0878,2746623.8305,3,0.02650306
331,11524,618577.878,2776444.2794,3,0.02650124
332,7293,664309.5005,2755415.6862,2,0.02639074
333,929,656858.6059,2732192.1299,4,0.02631995
334,12254,686789.3572,2787138.9801,4,0.02627584
335,7500,665395.8974,2756338.4861,4,0.02624419
336,11987,613842.5828,2781200.7932,3,0.02622351
337,4423,659226.3507,2749847.6953,4,0.0261411
338,4644,662311.9798,2750647.1917,4,0.02608205
339,2828,656537.7831,2740486.7925,4,0.02593651
340,7288,665014.9757,2755961.4307,4,0.02593357
341,14150,663467.5121,2754739.129,2,0.02575711
342,7287,664323.3665,2755398.3833,2,0.02564462
343,4518,659703.1517,2750191.2419,4,0.02547268
344,13839,661535.0618,2752624.8559,5,0.02542991
345,7350,659389.0428,2756096.2044,4,0.0253841
346,1152,650621.481,2734699.5914,4,0.02535778
347,5413,665073.0722,2752542.458,3,0.02521655
348,5379,665353.9723,2752520.4211,3,0.02500106
349,10179,662638.8768,2765216.0919,4,0.02491068
350,4362,649718.0205,2749278.3362,4,0.02484666
351,8300,664156.6807,2758042.9358,3,0.02458911
352,12229,687502.5442,2786687.571,3,0.02458413
353,7880,662796.4936,2756948.5598,2,0.0245797
354,10199,663541.9514,2765459.347,3,0.02430444
355,8111,667363.2847,2757567.9772,4,0.02421845
356,4126,663832.3506,2746464.6313,4,0.02419876
357,9636,667721.9444,2762892.1387,4,0.02418633
358,8329,667770.6435,2758226.5962,4,0.0241029
359,3714,661418.8533,2745138.7268,4,0.02409567
360,5479,662626.7252,2752603.5262,5,0.02409537
361,10660,670437.9568,2768031.4516,3,0.024062
362,7065,655895.1667,2755528.8344,3,0.02404249
363,617,662937.3852,2728443.8121,4,0.02398307
364,12211,691149.1447,2786346.1912,2,0.02394482
365,3868,661251.4334,2745451.4414,3,0.02393077
366,10424,664549.1696,2766775.8508,4,0.02383019
367,4656,662314.3106,2750660.3676,4,0.02380867
368,12187,692661.3673,2786174.8818,3,0.02368409
369,3139,664182.9713,2741961.8873,3,0.02367572
370,4641,661122.5077,2750644.4487,3,0.02343102
371,4606,662698.4308,2750481.3116,4,0.02340894
372,9622,667715.9182,2762870.4521,4,0.02339807
373,7216,654885.4822,2755819.8844,4,0.02320559
374,5551,659681.4943,2752710.4015,6,0.02310392
375,10248,670005.5197,2765751.1969,4,0.02309919
376,5497,662643.2733,2752625.1782,4,0.02305091
377,4515,663999.2182,2750188.9035,3,0.02305026
378,4068,654603.4415,2746236.5754,3,0.02294411
379,13064,617662.4634,2808092.857,2,0.02279937
380,8092,667373.8765,2757555.1014,4,0.02270671
381,4469,663975.2766,2750063.2366,2,0.02264175
382,5446,659121.7993,2752579.0778,4,0.02261164
383,6698,656600.8043,2755012.6185,3,0.02261149
384,13060,616702.1162,2808059.0115,2,0.02254437
385,13240,621106.3231,2819178.6518,3,0.0225145
386,7867,651972.6268,2756906.5221,3,0.02250097
387,9874,668313.5512,2763440.8394,4,0.02248498
388,7759,651139.3886,2756734.709,3,0.02247631
389,13067,616684.1246,2808109.0726,2,0.02224237
390,4798,654079.5069,2751140.2229,3,0.02221389
391,8475,659132.8006,2758989.0257,4,0.02217024
392,3264,667038.4952,2742681.8312,3,0.02216903
393,13066,616631.0181,2808158.087,3,0.02197064
394,3848,653628.1443,2745402.1147,3,0.0217902
395,10776,670247.3945,2768413.8608,3,0.02174429
396,3838,653643.5436,2745380.111,3,0.02167692
397,952,642905.6858,2732711.2372,4,0.02161792
398,7245,654336.4826,2755844.0434,4,0.02156691
399,3125,657346.734,2741911.6046,4,0.02148269
400,11746,681893.4754,2778898.6889,3,0.02143342
401,1786,663822.4072,2736877.4287,4,0.02116702
402,4498,659637.0829,2750150.4714,4,0.02107352
403,2362,662925.9876,2738584.8068,4,0.02103855
404,3239,669959.5133,2742510.4581,5,0.02095705
405,3385,648494.2166,2743235.4277,3,0.02078813
406,12869,616829.8473,2798505.3217,2,0.02076956
407,591,664287.1012,2726887.599,4,0.02076852
408,13122,614672.5223,2810939.524,2,0.02073659
409,700,648327.1941,2729874.6335,4,0.02062873
410,12190,692782.1325,2786199.4319,4,0.02061077
411,12630,614241.8097,2795924.6658,2,0.02051024
412,10909,607728.3458,2769303.036,4,0.02045359
413,13127,614642.199,2810977.8195,2,0.02043643
414,2172,657358.1488,2738214.8514,4,0.02041112
415,2143,664168.2824,2738109.9592,4,0.0203557
416,12579,603894.809,2793589.3037,4,0.02033531
417,13128,614516.8888,2811446.4948,4,0.02029508
418,12920,616041.7842,2799946.3315,2,0.02028021
419,12629,612071.4388,2794350.7536,2,0.02025319
420,10256,670025.7317,2765764.4898,4,0.02023692
421,8651,666545.2836,2759590.8405,4,0.02011617
422,8871,668574.2431,2760486.6827,4,0.02005347
423,12578,609054.5156,2793574.5914,2,0.02001174
424,13125,615936.9823,2799965.0783,2,0.01997234
425,6002,662513.388,2753733.909,3,0.01975764
426,573,649625.032,2726277.8762,3,0.01975166
427,5627,666241.4275,2752908.1117,3,0.01973593
428,13124,602763.9801,2811055.9042,3,0.01967487
429,523,659430.1823,2724970.6869,4,0.01960284
430,8263,649818.0226,2757929.9548,4,0.0195409
431,11038,613171.2983,2771538.1896,4,0.01930964
432,8669,666726.7317,2759637.0614,3,0.0192768
433,570,649649.7307,2726234.8125,3,0.01921219
434,7422,657378.1105,2756213.8993,3,0.01919942
435,5270,665272.0706,2751905.6707,3,0.01918081
436,11747,682260.155,2778908.3484,3,0.01916021
437,13819,665685.3953,2752300.6937,4,0.01914891
438,485,655735.0331,2722874.2636,4,0.01912831
439,6001,662470.8117,2753631.1754,2,0.01908533
440,8762,666778.4087,2759657.3189,2,0.01907937
441,13140,602362.4687,2812078.4817,3,0.01906563
442,5269,665658.2049,2752275.3095,2,0.01903115
443,11741,682292.6827,2778824.8973,4,0.018947
444,2046,657351.2882,2737786.1162,3,0.01892555
445,4951,664851.8701,2751447.4174,4,0.0189085
446,7158,640725.2698,2755689.0908,3,0.01887008
447,7406,657409.8229,2756179.2821,3,0.01883565
448,8074,640323.0885,2757514.2453,3,0.01879161
449,3661,641065.7392,2744822.026,4,0.01863478
450,7523,657634.8642,2756407.0116,2,0.01855477
451,4106,663411.0135,2746349.5258,3,0.01853026
452,14324,667373.2267,2759952.9335,3,0.01846415
453,9621,667469.5856,2761044.3524,2,0.01846224
454,13184,602445.9745,2815109.9991,2,0.01844966
455,7745,657853.2239,2756577.3569,2,0.01843247
456,3046,658036.7066,2741383.9236,3,0.01840881
457,8375,660418.1258,2758326.5254,4,0.01839915
458,10230,669098.4998,2765739.44,4,0.01832279
459,2886,664386.8292,2740617.3254,6,0.01826103
460,2885,664298.0057,2740730.9383,3,0.01819571
461,5368,661831.6122,2752514.2709,4,0.01817951
462,13186,602104.5272,2815969.3833,2,0.01814712
463,12066,612621.1397,2781847.841,3,0.01813828
464,2846,665422.5885,2740617.5646,3,0.01813071
465,12221,629765.2224,2786451.2398,4,0.01811123
466,2707,665158.105,2739782.0068,4,0.01799468
467,2213,657339.802,2738254.053,4,0.01795704
468,2847,665164.7246,2740521.489,6,0.01793761
469,12132,612538.0593,2784153.62,2,0.01789026
470,5011,661641.8664,2751682.5266,4,0.01786122
471,13187,602100.8891,2816021.93,3,0.01785448
472,4355,661749.3939,2748600.7095,4,0.01784034
473,12417,632972.0989,2789155.9865,2,0.0177916
474,9366,676250.5411,2762088.4431,3,0.01771947
475,12139,612477.1234,2784189.8847,2,0.01764389
476,705,660586.2558,2729893.8247,4,0.01761498
477,3811,644342.7762,2745330.9566,3,0.01756759
478,12472,632867.9394,2789176.7069,2,0.01753926
479,4263,658491.6328,2747382.9782,4,0.01750238
480,989,663933.6534,2733294.3947,4,0.01747302
481,2313,662817.2605,2738410.3839,3,0.01746414
482,2734,666318.2028,2740036.4853,4,0.01744853
483,12138,609425.4119,2784582.5287,3,0.01741833
484,8485,658939.8059,2759027.9169,3,0.01739917
485,10419,663582.9573,2766761.8092,3,0.01737844
486,1508,664077.9674,2735687.2273,4,0.01736862
487,2168,657339.5029,2738213.9258,4,0.01733907
488,5687,677101.5035,2753111.6838,4,0.01730975
489,12471,630303.6411,2791035.6988,2,0.01728946
490,4866,659174.4535,2751247.2716,4,0.01725575
491,12576,604034.2453,2793054.2911,2,0.01725176
492,4472,659979.134,2750073.1012,4,0.01724234
493,13195,601927.0694,2817599.7888,2,0.01724197
494,883,657950.1106,2731517.916,2,0.01721781
495,8584,667247.8544,2759406.8043,2,0.01720918
496,12565,604218.7588,2792934.9604,2,0.01717119
497,12476,606250.0206,2791123.9369,3,0.01711126
498,11729,682487.3222,2778615.274,3,0.01710719
499,14320,667345.9331,2759770.3987,2,0.0171037
500,963,642910.9208,2732722.6439,4,0.01707764
501,12572,630019.8659,2791144.9489,2,0.01704284
502,10590,671078.1618,2767797.6677,4,0.0170332
503,9882,641008.7996,2763458.7574,4,0.01702933
504,773,660251.0291,2730013.1565,3,0.01694827
505,13238,601658.6588,2817720.0419,2,0.01694263
506,3930,661179.295,2745772.7587,4,0.01690663
507,7541,657628.6124,2756419.2241,2,0.01688455
508,13132,614507.7259,2811466.536,4,0.01682701
509,12571,627719.9083,2793508.6783,2,0.0167981
510,13257,600866.5033,2820068.4916,3,0.01678461
511,7756,657844.8793,2756590.5975,2,0.01676188
512,9728,667796.9489,2763113.0671,2,0.01669415
513,13237,601243.9828,2819012.9975,2,0.01664432
514,4409,659212.6686,2749805.9606,3,0.0166258
515,12592,627680.9066,2793646.3053,2,0.01655502
516,1599,647917.2159,2735988.6981,4,0.01653554
517,10229,667884.7999,2763337.5772,2,0.01645635
518,10598,671065.7266,2767804.059,4,0.01645197
519,991,663945.2224,2733298.4195,3,0.01643385
520,10252,670045.4742,2765760.6353,4,0.0164124
521,11391,683196.727,2773715.6078,3,0.01638576
522,1064,663886.7306,2734463.4474,3,0.01635627
523,13258,601148.8513,2819149.191,2,0.01635178
524,12591,626977.7053,2794855.1022,3,0.01631985
525,7184,654989.651,2755795.0624,4,0.01622603
526,8955,640901.3069,2760953.242,4,0.0161997
527,1058,663887.5296,2734454.0637,3,0.01617109
528,2374,662927.5599,2738594.7391,4,0.01608853
529,11705,682690.7675,2778442.9178,3,0.01606877
530,584,664297.0056,2726874.4571,4,0.01606481
531,9530,676777.9926,2762597.9144,4,0.0160103
532,8644,666841.9866,2759582.6441,3,0.01599744
533,13287,599875.2043,2821665.3529,3,0.01596303
534,10906,607747.2168,2769284.9719,4,0.01593187
535,3180,656602.5029,2742127.2494,4,0.01593002
536,12346,629842.6113,2786495.5201,2,0.01584539
537,12548,630238.7861,2791599.4321,3,0.01575162
538,4635,660414.5466,2750629.5666,4,0.01572368
539,9488,676672.8828,2762448.6543,4,0.01569451
540,11393,683209.6104,2773715.7699,4,0.01567111
541,9614,657716.8609,2762866.5479,4,0.01565604
542,3155,670424.8749,2742102.3426,4,0.0156373
