u,v,euclid_dist,source,detour_ratio
4308,4453,18.965473335704086,bridge,
1986,1989,19.14378449965392,bridge,
19989,19992,19.168527009035024,bridge,
7986,8516,19.279553910361553,community,
936,938,19.442972279384065,bridge,
15940,15949,19.607200033748914,bridge,
12834,12835,19.62057320693954,community,
11208,11311,19.84757765330706,bridge,
4574,4577,19.85058943619969,bridge,
18426,18435,19.903301580869474,community,
7706,7707,20.105321879296973,community,
3300,3305,20.17050874090818,bridge,
12114,12137,20.231732166223495,bridge,
21927,21930,20.317392473837923,bridge,
15899,16054,20.361790599280706,community,
16081,16104,20.413773240256738,bridge,
1984,1989,20.48774158795761,bridge,
4653,20275,20.497412685433837,bridge,
16284,16315,20.88982118902577,bridge,
3648,3665,20.90830801377706,bridge,
1108,1116,21.243579851043492,bridge,
4705,20285,21.471349493650393,bridge,
11064,11422,21.52651996291511,bridge,
16958,21738,21.63924090518625,bridge,
179,198,21.705855304097877,bridge,
14168,14169,21.802939599525196,bridge,
38,47,21.815593789672587,bridge,
11376,11385,21.849127221412996,bridge,
1025,1030,21.89552995194432,bridge,
10293,10338,22.032734703114517,bridge,
13852,13863,22.50150595436757,bridge,
1219,1226,22.677405091989492,bridge,
12387,12410,22.699744896090376,community,
4573,4578,22.730810643060114,bridge,
12736,12749,22.82410698248044,bridge,
4359,20235,22.908561024438637,bridge,
4653,20277,23.520203284204722,bridge,
5921,5924,23.544770553428382,community,
6242,6243,23.716949825715965,bridge,
1220,1224,23.775348798365485,bridge,
4630,4653,23.886577988924877,bridge,
10698,10833,23.97612204336028,bridge,
12978,12997,24.24520781132652,bridge,
13916,13917,24.326564173666785,bridge,
7987,8516,24.53418268373267,community,
10693,10833,24.850660380742344,community,
14119,21257,24.950773563354034,bridge,
13649,21128,24.981217888551157,bridge,
4579,4590,24.983382755234697,bridge,
4080,4087,25.015100873881458,bridge,
5886,5897,25.231673160994752,community,
1374,1384,25.233298510905932,bridge,
20290,20298,25.40417743174276,bridge,
83,93,25.61322630175177,bridge,
295,324,25.6321030961717,bridge,
20290,20300,25.769933587836938,bridge,
1988,1989,25.984414311550978,bridge,
18240,18246,26.12355926914581,bridge,
173,179,26.20891464066504,articulation,
15937,15949,26.216832952938088,bridge,
2961,2970,26.288945917274205,bridge,
4653,4655,26.412480391321587,bridge,
18238,18247,26.459856644140718,bridge,
19273,19284,26.529181385656553,bridge,
17764,17799,26.56521482996987,bridge,
15940,15947,26.842280027177775,bridge,
11790,11842,26.84566773134974,bridge,
7824,7836,26.97912004001441,bridge,
4705,20296,27.27887801108125,bridge,
18118,18141,28.278760269127492,community,
5543,5607,28.411679338924394,bridge,
18899,18906,28.466000375254666,bridge,
170,173,28.57460692814957,articulation,
687,692,28.602359575902092,bridge,
1077,1090,28.882380021884064,bridge,
1022,1030,28.908929700264306,articulation,
6607,6616,29.186193523253433,bridge,
15798,15809,29.208195975149835,community,
20285,20290,29.668986036020385,bridge,
