u,v,euclid_dist,source,detour_ratio
29585,29628,43.56010257827857,bridge,
14352,14402,43.57894122033479,bridge,
50558,50571,43.67617280000988,bridge,
50058,50059,43.69005990833869,articulation,
43686,51334,43.78299465434174,bridge,
1087,1091,43.95778332792664,bridge,
14416,14465,43.971568703961346,bridge,
33754,33770,44.08325106412502,bridge,
37297,37314,44.10359738270441,community,
28588,28662,44.13520506455063,bridge,
20738,23409,44.19078590852208,bridge,
39551,39563,44.21664206334114,bridge,
50074,50075,44.28963335518251,articulation,
12084,47306,44.29660852871355,community,
5833,5865,44.40213852508744,bridge,
12105,12151,44.55390719935434,community,
35456,35466,44.61239008585225,bridge,
14604,14674,44.733287399168475,bridge,
34901,34906,44.759227568582816,bridge,
14352,14406,44.807468983607066,bridge,
1206,1207,44.83178038456925,bridge,
36845,36877,44.83733355503209,bridge,
50048,50049,44.93470396739426,articulation,
5849,5873,44.97109875214331,bridge,
15623,15709,45.10910903247912,bridge,
31974,32022,45.11864552944122,bridge,
1021,1027,45.223881459136805,bridge,
35450,35452,45.25130030773997,bridge,
38241,38276,45.26061224463201,bridge,
48732,48735,45.36286988527349,bridge,
33553,33651,45.64020571312061,bridge,
35227,50537,45.66056352361749,bridge,
37314,37388,45.67762499985955,community,
19925,19996,45.70474687719417,bridge,
5087,5109,45.84856538429131,bridge,
27403,27432,46.21095383651805,bridge,
34894,34912,46.21431128012217,community,
1915,1928,46.22823499781616,bridge,
13690,47564,46.28514585219254,bridge,
48621,48629,46.34777159869834,bridge,
5565,5645,46.37923107743427,bridge,
22700,22728,46.421974452556526,bridge,
14048,14049,46.44423925954492,bridge,
4985,5023,46.76974384897139,bridge,
2291,2312,46.784990517815814,bridge,
28010,28078,46.9522643734618,bridge,
34200,34640,46.990275016667326,bridge,
22644,22703,47.184525219441575,bridge,
10271,10453,47.2046171033213,bridge,
41746,41773,47.21052254622234,community,
23214,23225,47.3521235244205,bridge,
1065,1084,47.48763058794781,bridge,
7146,7155,47.512647319409496,bridge,
34248,35303,47.60571547078159,bridge,
33779,33796,47.69274521664375,bridge,
12734,12735,47.790602398762154,bridge,
14778,14822,47.970608649794855,community,
28194,28250,48.01267581157282,bridge,
37279,37314,48.069209745542445,community,
18883,18888,48.07958197813046,bridge,
5919,5925,48.10542997922378,bridge,
19324,48009,48.13807968223476,bridge,
4797,4815,48.153085673784126,bridge,
41137,41169,48.462789923578164,community,
13286,13290,48.47740272157528,bridge,
4189,4203,48.49688892804192,bridge,
41114,41158,48.50708272329345,community,
10657,10778,48.783103126186155,bridge,
8619,8623,49.04381532306397,bridge,
42178,42187,49.05274278386709,community,
19751,19822,49.05471050970676,bridge,
41358,41414,49.163010787442055,bridge,
40500,40507,49.20878790373798,bridge,
13285,13310,49.2487590347763,bridge,
50086,50087,49.285501668156066,articulation,
23788,23816,49.39801988966435,bridge,
41868,41912,49.49725554437196,bridge,
5072,5080,49.672224756747596,bridge,
12421,12505,49.728550563015645,bridge,
19865,19914,49.74196543842017,bridge,
50095,50098,49.90694981882958,articulation,
