u,v,euclid_dist,source
7171,7557,1809.0,vaccine
1841,2490,2597.6,vaccine
13756,13831,2057.0,vaccine
4706,13819,1675.2,vaccine
7230,13772,4810.3,vaccine
7338,7406,3856.2,vaccine
4978,5420,1046.4,vaccine
5005,13756,3879.2,vaccine
2198,3282,4648.1,vaccine
4641,13904,3261.7,vaccine
5002,6260,4192.3,vaccine
1084,1967,4879.0,vaccine
7102,13770,4542.4,vaccine
7301,14173,4712.3,vaccine
1809,1931,3676.0,vaccine
5127,6950,3635.3,vaccine
7082,13831,3034.2,vaccine
3282,3691,4418.8,vaccine
5479,7088,2955.1,vaccine
1680,1701,2463.9,vaccine
1493,1772,2481.6,vaccine
4630,5526,2923.5,vaccine
4954,6935,4499.0,vaccine
5609,6950,4624.8,vaccine
1089,2137,3869.4,vaccine
5908,7088,4904.8,vaccine
4351,5420,4473.0,vaccine
6021,7639,4410.2,vaccine
1712,1772,1673.3,vaccine
2006,2036,4530.7,vaccine
7557,7583,3008.6,vaccine
4321,4572,2597.2,vaccine
5729,7165,3187.0,vaccine
1579,2137,2409.2,vaccine
6965,7088,2342.7,vaccine
1685,1799,3492.5,vaccine
1968,2066,1451.2,vaccine
2629,2730,2572.9,vaccine
7453,7643,1417.5,vaccine
6208,7880,3085.4,vaccine
1744,1848,2431.4,vaccine
4822,5491,4786.1,vaccine
1612,2240,4809.1,vaccine
4217,13723,3916.5,vaccine
2012,2213,3673.4,vaccine
2730,2950,1530.8,vaccine
4194,4647,3962.2,vaccine
1504,1775,2522.2,vaccine
5434,7171,3173.9,vaccine
4440,13723,2262.9,vaccine
6025,7095,2086.3,vaccine
5500,13766,4683.8,vaccine
5126,7165,3847.9,vaccine
5497,5609,3595.9,vaccine
3868,13725,2589.0,vaccine
4630,13783,4315.2,vaccine
6218,7279,2175.1,vaccine
5607,7436,3639.5,vaccine
1495,2362,2996.1,vaccine
7171,13767,4961.5,vaccine
1617,1915,1572.0,vaccine
6950,7171,593.6,vaccine
6650,7436,1559.5,vaccine
7301,7449,3874.3,vaccine
1713,2362,2672.3,vaccine
773,872,2115.0,vaccine
5292,7355,3795.4,vaccine
1783,1915,2981.8,vaccine
7427,7617,1866.7,vaccine
4280,4967,4695.5,vaccine
5526,13767,2570.2,vaccine
5420,7617,4207.9,vaccine
5002,5292,1433.7,vaccine
4318,4419,2407.0,vaccine
1789,2051,4231.9,vaccine
2167,2723,2893.8,vaccine
13806,14010,4169.4,vaccine
5408,6362,4900.5,vaccine
