u,v,euclid_dist,source,detour_ratio
1976,2194,492.14772640796093,detour,8.352950357166835
22388,22646,493.08473458685546,detour,5.57764767642149
23985,24039,493.67856153959895,detour,13.018077255697289
802,866,494.0921958620696,detour,5.117935072821641
4045,4054,494.36916947904325,bridge,
16391,17296,494.8925129758051,articulation,
2494,2513,495.13881793840363,community,
644,660,495.312659519919,detour,5.470838678399586
2836,2867,495.3994533300662,articulation,
24403,24412,495.7290894088094,articulation,
24266,24326,495.7843190169663,bridge,
18477,19154,496.38556611518806,detour,6.8237921073856596
25364,25402,496.45938878829844,detour,10.717060658938387
27072,27104,497.32790040814115,articulation,
16419,17296,497.3347659160612,articulation,
1625,1629,497.87254635150134,bridge,
5197,5242,497.931745485898,articulation,
24412,24522,498.4147114418097,articulation,
5569,5735,498.4598174970604,community,
6659,6788,500.7334755750486,detour,6.2906596304537965
5568,5735,500.75807890214367,community,
19063,19219,501.13745076263126,bridge,
17020,17120,501.31186861385015,detour,5.316568616089961
16282,16437,501.52965373802084,detour,7.732571415113754
6596,6702,501.676403609575,bridge,
750,794,501.94730281382704,articulation,
902,905,502.2485816308656,bridge,
24506,24563,502.3786556056757,bridge,
26556,26575,502.4451445692233,articulation,
25847,25851,503.06045057107326,bridge,
24887,24896,503.3783259130014,bridge,
27614,27628,503.4438016100379,detour,6.800359815648653
3135,3143,503.672593768334,bridge,
317,328,504.0060338390569,articulation,
24365,24383,504.5109841161932,bridge,
14508,15628,506.74342522070805,detour,5.039390520195234
24565,24579,507.1714319228856,bridge,
4218,4286,507.30893941998625,bridge,
18321,18973,507.6232959538485,community,
16062,16437,507.87069150941846,detour,6.761132177985444
2727,2804,508.1709234453353,articulation,
24907,24956,508.3878411019092,bridge,
9996,10595,508.4121982530623,articulation,
26035,26103,508.9604758980772,articulation,
6087,6116,509.61494139117616,community,
21862,21888,510.0748527052366,bridge,
15626,16331,511.4712376083308,detour,7.815645962852962
27613,27628,511.61836282461235,detour,5.7674230271601585
6116,6140,512.0557987044606,community,
23087,23168,512.4754989657235,bridge,
1140,1202,513.2535693276135,articulation,
22525,22777,513.6156750863908,articulation,
5064,5136,513.6647008581601,community,
