u,v,euclid_dist,source,detour_ratio
19162,19236,37.60437871755832,community,
17925,17931,37.73663763478092,bridge,
10373,10445,38.172981747585,community,
12996,13153,38.18660446471764,community,
12871,12875,38.356932152990396,articulation,
22700,22724,38.54618407240181,bridge,
12718,12755,39.904866850273635,articulation,
16121,16137,39.952485491231954,bridge,
11161,11180,40.115076674530584,community,
12900,12972,40.298332374803145,bridge,
22670,22698,40.49719582698293,bridge,
6621,6646,40.500682150801765,bridge,
13093,13154,40.82383024487787,community,
17908,17922,41.13981538752132,bridge,
13038,13072,41.16052014337537,bridge,
10456,10501,41.38826564916673,bridge,
2184,2191,41.42014183819409,bridge,
12791,12796,41.47737738265189,bridge,
3633,3648,41.63891301712912,bridge,
3565,3584,42.19706966461902,community,
17201,17231,42.31258526612499,bridge,
12736,12744,42.31866933793751,articulation,
21372,21478,42.55214222387444,bridge,
13177,13204,42.553756041438646,articulation,
12875,12889,42.56293303187825,articulation,
11924,24702,42.69080566807338,articulation,
14073,14270,42.84689780545139,bridge,
4029,4033,42.908793746119464,bridge,
22180,22232,42.91763878418016,bridge,
5158,5191,42.94806675489224,bridge,
12744,12755,43.14561653812732,articulation,
22402,22448,43.40375439168124,bridge,
22679,22710,43.60027464667952,bridge,
10743,10782,43.91422949242328,community,
2752,2753,44.39277443259628,bridge,
18293,18333,44.775378617365426,bridge,
19170,19253,44.812389763531826,community,
21850,21897,44.89506853785662,bridge,
3438,3482,45.015037338104165,bridge,
13070,13086,45.36807482756514,articulation,
17231,17292,46.0506200126443,bridge,
11184,11325,46.062628467865416,bridge,
2757,2759,46.43214121662696,articulation,
3648,3654,46.73806396845465,bridge,
16838,17260,46.999354484530926,bridge,
16612,16667,47.119552699809155,bridge,
38,39,47.149429761729536,bridge,
16376,16824,47.15082516819773,bridge,
12575,12626,47.20410499339988,articulation,
22705,22724,47.300004784311405,community,
12845,12865,47.465195878350514,bridge,
29,32,47.65887359149231,bridge,
2986,2991,47.94697837453552,bridge,
2960,2981,48.14770685220181,bridge,
12871,12879,48.2034375977206,bridge,
2866,2877,48.28807648740796,bridge,
3447,3454,48.430026440716595,bridge,
1984,1988,48.583816820793814,bridge,
22724,22752,48.77242188074934,bridge,
3420,3438,48.78502137792476,bridge,
19139,19173,49.371714973897646,community,
22201,22235,49.51702518077907,bridge,
2004,2012,49.93066113517865,bridge,
17169,17192,50.44911800949875,bridge,
22616,22676,50.48864280959045,bridge,
13177,13208,50.708744805158865,articulation,
12791,12842,50.80869583703928,bridge,
2753,2760,51.13779454791299,articulation,
9230,9237,51.319671006330516,bridge,
19513,19530,51.595382792461876,bridge,
21475,21504,51.80795735864347,bridge,
3635,3654,52.16698790263121,bridge,
3226,3228,52.25213962149583,bridge,
13177,13205,52.39569418079607,articulation,
12870,12928,52.464217392769235,bridge,
13070,13096,52.534867458763145,articulation,
13006,13224,52.782718080091335,community,
12764,12800,52.8846638297787,articulation,
22127,22208,53.034195634755,bridge,
19131,19211,53.04267440239698,community,
20452,20531,53.2628783697912,bridge,
17192,17243,53.32248306831364,bridge,
8205,8237,53.353776445992466,bridge,
1979,1996,53.5585694409546,bridge,
11058,11161,53.844130897789654,community,
5668,5731,53.931359929454054,bridge,
11010,11133,54.096990807900184,community,
10681,10782,54.1513020624893,community,
6294,6367,54.49561974728025,bridge,
1985,2002,54.78864811450729,bridge,
10501,10663,55.08304583224581,community,
19249,19289,55.21252682377322,bridge,
16070,16135,55.435892390634756,bridge,
11135,11161,55.519338648421574,community,
13070,13104,55.59413546149536,articulation,
21897,21955,55.6717816285708,bridge,
2752,2759,55.84579156049661,articulation,
17231,17291,55.9328151378968,bridge,
16660,16677,55.982516685463764,bridge,
3624,3630,56.4969946777015,bridge,
21849,21927,56.93812339670224,bridge,
16513,16556,56.95389546124958,bridge,
1683,1690,57.0411878989971,bridge,
12792,12831,57.063049346352145,bridge,
2752,2760,57.13774931034545,articulation,
1970,1990,57.21870980783845,bridge,
12755,12773,57.57111860088329,articulation,
19127,19233,57.70758453327545,community,
16700,16869,57.76866668397379,bridge,
15291,15336,57.819735139971655,community,
19131,19231,58.21198802759957,community,
12858,12976,58.80456016497218,bridge,
10981,11102,59.151816422913804,community,
17232,17308,59.32815993233537,bridge,
7241,7244,59.50227282719962,bridge,
11132,11161,59.64458061490585,community,
7072,7109,60.16195847740204,bridge,
