u,v,euclid_dist,source,detour_ratio
24780,24827,337.68834065696296,bridge,
13123,13179,338.13287700052024,articulation,
21454,21486,338.13414512078333,detour,16.49185720178352
21788,21835,338.2396994965466,bridge,
21003,21301,338.3253935727259,bridge,
6273,6314,338.6287369339899,community,
29119,29154,338.6939017243079,bridge,
15291,34197,338.7206498103281,detour,5.754503675376571
3256,3316,339.10391445133456,detour,7.763112369841551
21166,21334,339.1474117067322,detour,7.541718262240323
26155,26358,339.2711798124499,bridge,
28021,35546,339.42894221925394,detour,46.70267139372476
28014,35546,339.56177618612145,detour,46.684439004515255
19291,19417,339.7528682456968,detour,5.513464570959644
21327,34793,340.0234006874755,bridge,
982,1158,340.16259892553035,bridge,
15303,34197,340.48690898855983,detour,5.807639252572092
10468,11108,340.6285820715931,detour,7.181732816836267
25590,25656,340.7386371880575,bridge,
29301,29347,340.7722312685794,articulation,
3255,3430,340.8169824202856,bridge,
21268,21445,341.0688459685101,detour,6.759400796100496
8283,8871,341.38775536916415,bridge,
2873,2908,341.5005477287626,articulation,
24799,24848,341.52270712882756,bridge,
15896,15934,341.5439813777965,community,
18786,19067,341.5566068921125,detour,6.24785388523434
4620,5356,341.95742985352985,detour,5.067205148038649
714,802,342.3743343781976,community,
22403,22508,342.5254258450748,community,
19253,20045,342.5402681050533,detour,15.1476137189942
15814,34236,342.61090593000074,bridge,
30746,30760,342.6926182531136,articulation,
22416,34962,342.75554259408335,community,
92,118,342.8330907569463,bridge,
7506,7516,342.83997640026973,detour,5.084432326129473
5175,5356,342.85879092199184,detour,6.27725104006525
29889,29897,344.00658666235273,bridge,
21166,21440,344.2565811872217,detour,6.586693653246153
15552,34184,344.2713258923864,bridge,
16455,16558,344.5333085421408,bridge,
15075,15201,344.5397039504722,bridge,
7956,7958,344.5699491446609,community,
5894,5920,344.7251511778053,bridge,
11340,11372,344.91239488460667,community,
12116,33967,344.991437425542,detour,6.208985503445439
30124,30133,345.13934972387636,bridge,
28014,35543,345.6188382166544,detour,45.93044177985381
23052,23069,345.73533820309046,bridge,
3968,4031,345.94462799216177,community,
22754,22755,345.99191565105787,bridge,
28021,35543,346.01611721452446,detour,45.87767002266092
6255,6358,346.1107097686738,community,
13877,13903,346.5933956340296,detour,23.248380266954026
19261,20048,346.6061345678228,detour,14.83973455214012
5862,5985,346.68369560190047,bridge,
11372,33885,346.7899555912657,community,
30807,30861,346.80372797039234,bridge,
25676,25688,346.82793004831785,detour,18.03287281062502
5877,6042,346.96088220675506,detour,5.1265047026926265
4739,5356,347.267153942867,detour,7.036011163570429
21272,21286,347.63293115703544,detour,20.5916051236851
21182,21334,347.83467911510303,detour,7.034393932326096
4031,4400,347.9808089871436,community,
18978,19291,347.99564941131325,detour,7.35184333816383
21799,21905,348.4575885452865,articulation,
6064,6073,348.4854702827131,bridge,
25676,35292,348.57569043814664,detour,17.985591273838953
198,222,348.6137986234558,bridge,
6273,6420,348.63743312722806,community,
21695,21789,348.73308765882535,bridge,
29109,29112,348.7920548767205,bridge,
6087,6300,349.10212327358073,detour,5.1972718074731
16973,17124,349.15698803263956,articulation,
30603,30633,349.3769169902851,community,
20003,20005,349.83772748524206,detour,9.422852980199927
22298,22416,349.8383569730704,detour,7.057587573895496
21776,21889,349.94812307512314,bridge,
5009,5356,350.20794776392256,detour,6.408940171724473
19067,19198,350.5337541143685,detour,6.959688925146874
5356,5573,350.6577464682188,articulation,
981,1158,350.7732892685666,detour,5.278166111753529
13072,13107,350.80030465325,bridge,
21182,21445,351.311698219804,detour,6.164215278673592
2449,2465,351.3319538846322,detour,7.56593806685233
23556,23562,351.50186906365576,bridge,
3246,3465,351.5120356084213,detour,6.464940583394316
24788,24856,351.57529859872756,bridge,
1936,2013,351.68462975246746,bridge,
22301,22507,352.44860627201507,community,
15268,34197,353.60202583628825,detour,5.572677780850298
4936,5356,353.6489890351043,detour,6.509420175689701
27147,27246,353.7089072929365,bridge,
20046,20474,354.1822815011184,detour,5.37654644785152
30390,30396,354.53086249264726,bridge,
16171,16370,354.7969185832432,articulation,
17743,17840,354.84393606911186,community,
30602,30633,354.88068436776064,community,
16089,16170,355.2624177091667,bridge,
12602,12623,355.44565396038774,bridge,
6273,6500,356.0756821860045,community,
