u,v,euclid_dist,source,detour_ratio
12661,13108,451.8195521769769,bridge,
3978,4545,452.41992706078787,detour,16.905829945091252
4207,4227,452.9115364806062,bridge,
6,7,453.84092665212665,bridge,
6,9,453.8783010548686,bridge,
2642,2857,453.9167868692764,community,
17970,18125,453.95086885114455,articulation,
3978,4130,454.05001491525263,detour,6.910926378696283
7495,7681,454.15017428956935,detour,5.287189747635534
4403,20232,454.43589640676345,detour,11.116255057224508
4936,4996,454.81494468518486,detour,6.792326579413016
18634,19252,455.4360259727263,community,
13338,13400,455.5452891452902,detour,5.592964727502238
19897,20014,455.60066196984013,bridge,
6497,6608,455.98913448455585,community,
8215,8471,456.0185406172859,detour,12.075293202438747
7681,7792,457.1987733276989,detour,5.765083054199482
17968,18035,457.25923192010407,articulation,
8881,9139,457.48485371881816,detour,7.460089953517064
11417,11531,457.6886554825263,detour,6.175991121252178
8215,8258,458.02102318402194,detour,13.139789131383324
7491,7637,458.37478926580275,detour,5.67490278669097
10984,11104,458.5206464115271,bridge,
14052,14073,458.56374976862486,bridge,
9013,9139,459.0472781770354,detour,7.045302893044829
775,779,459.5846228997447,bridge,
2715,2765,459.6051880693115,articulation,
3627,20204,459.6802674394088,community,
14704,14736,459.9380823695094,bridge,
4403,20233,460.513464601318,detour,10.994244591367474
4276,4416,460.59717336819926,community,
8864,8976,460.6198823415472,detour,6.125131296509137
19703,19824,460.63872202432015,detour,15.073337420304503
18481,18633,460.7013215816843,articulation,
4403,20251,460.7579501797846,detour,12.241297610910369
9189,9406,460.81267487457126,bridge,
15,32,460.8139486543851,bridge,
17084,17162,461.20760983163274,community,
7149,8384,461.2179546176597,community,
10090,10460,461.6796216101461,articulation,
114,196,462.2387676720635,articulation,
8111,8166,462.70175298511464,articulation,
3299,3887,462.90381852305615,detour,10.892467484972983
8313,8423,463.3064686012592,bridge,
8215,8337,463.4940432167274,detour,11.96903990496826
923,982,463.63122719014467,bridge,
19953,19989,464.56441565758104,bridge,
114,140,464.7744259337646,articulation,
14338,14360,465.00714694481314,articulation,
15524,15622,465.2269816445028,detour,5.213034658927966
16754,16855,465.9844001818274,detour,5.646501336947007
18382,18590,466.4028547910472,community,
18393,18590,466.972044523046,community,
16000,16259,467.15695804758406,bridge,
7711,7792,467.50865845542364,detour,5.373586768408273
8215,8346,467.6755098429393,detour,11.215309369257263
7490,7681,467.69695288479403,detour,5.135468735540148
3161,3208,468.26218896589586,community,
9752,9844,469.42518990071443,bridge,
8446,8613,469.7379461142134,community,
18496,18723,470.4168822649512,bridge,
39,152,471.1993516619004,articulation,
5654,5803,471.8255654309608,bridge,
4745,4755,471.89361239262143,detour,5.558130033320709
14832,14942,472.07985204316617,detour,11.57577848073011
8215,8277,472.1314103916788,detour,12.503214675751407
3161,3223,472.3449352622912,community,
9590,9765,472.99394743872546,bridge,
11030,11213,473.18156688051306,detour,5.4825928223271685
14198,14234,473.30726477081237,bridge,
19510,19647,473.311781137094,community,
2819,2984,473.4060232559848,articulation,
3161,3225,473.5069559559418,community,
14012,21266,474.5700955819491,articulation,
5887,5913,474.69269081056746,bridge,
11556,11764,474.8617180696852,community,
3683,3890,475.0938070391647,detour,6.122193425381457
7119,8384,475.2371589486993,community,
9089,9276,475.504822458074,bridge,
6159,6171,475.8489879261899,bridge,
3299,3980,475.9189736497096,detour,11.725493708099743
39,192,475.9502724923661,articulation,
6023,6150,476.57517642545906,bridge,
16309,21701,477.0616584083347,detour,5.143581231488809
15464,15848,477.196969580564,detour,7.975656267277975
15435,15464,477.30473258526547,articulation,
6424,6536,477.4385840935559,detour,9.649670046795398
14882,14993,477.52124284534847,bridge,
1772,1913,477.64806166811906,bridge,
11531,11550,478.12187166758395,articulation,
876,940,478.23840347055966,detour,6.815379851905741
17952,18273,478.7023002309677,community,
5235,20399,479.4183477863458,bridge,
8010,8066,479.94312204444225,bridge,
6177,6202,480.5392515362675,bridge,
18215,18539,480.5426722977297,detour,5.509625849972253
17084,17177,480.6919592888243,community,
5563,5850,480.8054705645369,bridge,
2412,2695,480.96960557999546,bridge,
8204,8403,481.4733039226699,community,
7115,8384,481.54679979732913,community,
5007,5054,481.6597459948303,detour,12.801835262145406
4409,20249,481.72595441343225,detour,5.029945632830886
19895,19994,481.8368829399195,bridge,
4565,20245,482.1140053534943,detour,8.211270192718366
8882,8982,482.27812501344664,detour,5.353438314075886
13968,14210,483.02843519812586,bridge,
11143,11201,483.0825667283669,community,
4554,20246,483.08710344133164,bridge,
4949,4996,483.2101865688298,detour,7.087676223266513
4671,4860,483.3366400461862,detour,5.443319491378505
17952,18249,483.3925686763174,community,
5017,5054,483.88859462313735,detour,12.718580954204134
